,agree_percent,member1_id,member2_id,fullname_1,twitter_account_1,party_x,fullname_2,twitter_account_2,party_y,same_gender,same_age,same_state,neighborState,distance
18646,94.35,D000616,R000603,Scott DesJarlais,DesJarlaisTN04,R,David Rouzer,RepDavidRouzer,R,1,1,0,1,7.7773450446561085
18647,96.08,D000616,R000487,Scott DesJarlais,DesJarlaisTN04,R,Edward Royce,RepEdRoyce,R,1,0,0,0,31.91601095876833
18648,95.79,D000616,R000604,Scott DesJarlais,DesJarlaisTN04,R,Steve Russell,RepRussell,R,1,1,0,0,11.034684215369596
18649,94.1,D000616,R000609,Scott DesJarlais,DesJarlaisTN04,R,John Rutherford,RepRutherfordFL,R,1,0,0,0,6.682399083588754
18650,77.27,D000616,R000570,Scott DesJarlais,DesJarlaisTN04,R,Paul Ryan,SpeakerRyan,R,1,1,0,0,7.651622390846707
18651,88.15,D000616,S000051,Scott DesJarlais,DesJarlaisTN04,R,Mark Sanford,RepSanfordSC,R,1,1,0,0,6.374785186359228
18652,97.61,D000616,S001176,Scott DesJarlais,DesJarlaisTN04,R,Steve Scalise,SteveScalise,R,1,1,0,0,7.035591396575256
18653,96.68,D000616,S001183,Scott DesJarlais,DesJarlaisTN04,R,David Schweikert,RepDavid,R,1,1,0,0,25.991613451825685
18654,96.55,D000616,S001189,Scott DesJarlais,DesJarlaisTN04,R,Austin Scott,AustinScottGA08,R,1,1,0,1,4.444356740125661
18655,96.21,D000616,S000244,Scott DesJarlais,DesJarlaisTN04,R,F. Sensenbrenner,JimPressOffice,R,1,0,0,0,8.164909745208893
18656,97.69,D000616,S000250,Scott DesJarlais,DesJarlaisTN04,R,Pete Sessions,PeteSessions,R,1,1,0,0,10.987438300210107
18657,94.25,D000616,S000364,Scott DesJarlais,DesJarlaisTN04,R,John Shimkus,RepShimkus,R,1,1,0,0,4.2544373812428615
18658,94.19,D000616,S001154,Scott DesJarlais,DesJarlaisTN04,R,Bill Shuster,RepBillShuster,R,1,1,0,0,8.66736253929067
18659,93.65,D000616,S001148,Scott DesJarlais,DesJarlaisTN04,R,Mike Simpson,CongMikeSimpson,R,1,0,0,0,28.550597484636512
18660,85.4,D000616,S000522,Scott DesJarlais,DesJarlaisTN04,R,Christopher Smith,RepChrisSmith,R,1,0,0,0,12.558948316634808
18661,95.45,D000616,S001195,Scott DesJarlais,DesJarlaisTN04,R,Jason Smith,RepJasonSmith,R,1,0,0,1,5.265073849591427
18662,97.09,D000616,S000583,Scott DesJarlais,DesJarlaisTN04,R,Lamar Smith,LamarSmithTX21,R,1,0,0,0,14.089269877265167
18663,96.47,D000616,S001172,Scott DesJarlais,DesJarlaisTN04,R,Adrian Smith,RepAdrianSmith,R,1,1,0,0,15.520551667406695
18664,94.83,D000616,S001199,Scott DesJarlais,DesJarlaisTN04,R,Lloyd Smucker,RepSmucker,R,1,1,0,0,10.773730680842835
18665,89.67,D000616,S001196,Scott DesJarlais,DesJarlaisTN04,R,Elise Stefanik,RepStefanik,R,0,0,0,0,14.280651492536936
18666,97.56,D000616,S001192,Scott DesJarlais,DesJarlaisTN04,R,Chris Stewart,RepChrisStewart,R,1,1,0,0,26.806778160182578
18667,90.34,D000616,S001187,Scott DesJarlais,DesJarlaisTN04,R,Steve Stivers,RepSteveStivers,R,1,1,0,0,5.226182267928782
18668,95.41,D000616,T000477,Scott DesJarlais,DesJarlaisTN04,R,Scott Taylor,RepScottTaylor,R,1,0,0,1,10.22081175956646
18669,91.71,D000616,T000478,Scott DesJarlais,DesJarlaisTN04,R,Claudia Tenney,RepTenney,R,0,1,0,0,12.698005550814214
18670,90.9,D000616,T000467,Scott DesJarlais,DesJarlaisTN04,R,Glenn Thompson,CongressmanGT,R,1,1,0,0,9.473396608887068
18671,96.57,D000616,T000238,Scott DesJarlais,DesJarlaisTN04,R,William Thornberry,MacTXPress,R,1,1,0,0,14.670159763812721
18672,91.56,D000616,T000470,Scott DesJarlais,DesJarlaisTN04,R,Scott Tipton,RepTipton,R,1,1,0,0,21.53649959807413
18673,94.87,D000616,T000475,Scott DesJarlais,DesJarlaisTN04,R,Dave Trott,repdavetrott,R,1,1,0,0,7.5106733601128175
18674,90.91,D000616,T000463,Scott DesJarlais,DesJarlaisTN04,R,Michael Turner,RepMikeTurner,R,1,1,0,0,4.698835490698269
18675,88.72,D000616,U000031,Scott DesJarlais,DesJarlaisTN04,R,Fred Upton,RepFredUpton,R,1,0,0,0,6.736804462225537
18676,90.82,D000616,V000129,Scott DesJarlais,DesJarlaisTN04,R,David Valadao,RepDavidValadao,R,1,0,0,0,33.89709259012545
18677,97.85,D000616,W000812,Scott DesJarlais,DesJarlaisTN04,R,Ann Wagner,RepAnnWagner,R,0,1,0,1,5.555311878952189
18678,93.82,D000616,W000798,Scott DesJarlais,DesJarlaisTN04,R,Tim Walberg,RepWalberg,R,1,0,0,0,6.847425645798468
18679,92.77,D000616,W000791,Scott DesJarlais,DesJarlaisTN04,R,Greg Walden,RepGregWalden,R,1,1,0,0,34.628872637762214
18680,97.3,D000616,W000819,Scott DesJarlais,DesJarlaisTN04,R,Mark Walker,RepMarkWalker,R,1,1,0,1,6.509398547594973
18681,97.0,D000616,W000813,Scott DesJarlais,DesJarlaisTN04,R,Jackie Walorski,RepWalorski,R,0,1,0,0,5.7995302570783736
18682,96.69,D000616,W000820,Scott DesJarlais,DesJarlaisTN04,R,Mimi Walters,RepMimiWalters,R,0,1,0,0,31.759145590638045
18683,95.01,D000616,W000814,Scott DesJarlais,DesJarlaisTN04,R,Randy Weber,TXRandy14,R,1,0,0,0,10.769036482283127
18684,96.95,D000616,W000806,Scott DesJarlais,DesJarlaisTN04,R,Daniel Webster,RepWebster,R,1,0,0,0,7.659427519079133
18685,96.68,D000616,W000815,Scott DesJarlais,DesJarlaisTN04,R,Brad Wenstrup,RepBradWenstrup,R,1,1,0,0,4.298470247329028
18686,96.91,D000616,W000821,Scott DesJarlais,DesJarlaisTN04,R,Bruce Westerman,RepWesterman,R,1,1,0,1,7.3550616158563455
18687,97.81,D000616,W000816,Scott DesJarlais,DesJarlaisTN04,R,Roger Williams,RepRWilliams,R,1,0,0,0,12.493519762432266
18688,97.01,D000616,W000795,Scott DesJarlais,DesJarlaisTN04,R,Joe Wilson,RepJoeWilson,R,1,0,0,0,4.93063438468274
18689,95.96,D000616,W000804,Scott DesJarlais,DesJarlaisTN04,R,Robert Wittman,RobWittman,R,1,1,0,1,9.24384287997966
18690,96.58,D000616,W000809,Scott DesJarlais,DesJarlaisTN04,R,Steve Womack,Rep_SteveWomack,R,1,1,0,1,7.6593337243128605
18691,93.74,D000616,W000810,Scott DesJarlais,DesJarlaisTN04,R,Rob Woodall,RepRobWoodall,R,1,1,0,1,2.346527659743104
18692,92.62,D000616,Y000063,Scott DesJarlais,DesJarlaisTN04,R,Kevin Yoder,RepKevinYoder,R,1,0,0,0,9.479487784068343
18693,95.16,D000616,Y000065,Scott DesJarlais,DesJarlaisTN04,R,Ted Yoho,RepTedYoho,R,1,1,0,0,6.968457854955701
18694,95.55,D000616,Y000066,Scott DesJarlais,DesJarlaisTN04,R,David Young,RepDavidYoung,R,1,1,0,0,10.411419774772645
18695,89.59,D000616,Y000033,Scott DesJarlais,DesJarlaisTN04,R,Don Young,RepDonYoung,R,1,0,0,0,72.23629465050541
18696,93.56,D000616,Z000017,Scott DesJarlais,DesJarlaisTN04,R,Lee Zeldin,RepLeeZeldin,R,1,0,0,0,14.359836976529742
18697,93.81,D000600,D000625,Mario Diaz-Balart,MarioDB,R,Daniel Donovan,RepDanDonovan,R,1,1,0,0,15.988307970894075
18698,94.58,D000600,D000614,Mario Diaz-Balart,MarioDB,R,Sean Duffy,RepSeanDuffy,R,1,0,0,0,21.5707117697122
18699,85.56,D000600,D000533,Mario Diaz-Balart,MarioDB,R,John Duncan,RepJohnDuncanJr,R,1,0,0,0,10.180056839649303
18700,91.12,D000600,D000615,Mario Diaz-Balart,MarioDB,R,Jeffrey Duncan,RepJeffDuncan,R,1,1,0,0,8.218407553070753
18701,93.24,D000600,D000628,Mario Diaz-Balart,MarioDB,R,Neal Dunn,drnealdunnfl2,R,1,1,1,0,4.873471492379112
18702,94.28,D000600,E000294,Mario Diaz-Balart,MarioDB,R,Tom Emmer,RepTomEmmer,R,1,1,0,0,22.943408798740894
18703,90.91,D000600,E000298,Mario Diaz-Balart,MarioDB,R,Ron Estes,RepRonEstes,R,1,1,0,0,20.075839977097964
18704,94.99,D000600,F000464,Mario Diaz-Balart,MarioDB,R,John Faso,RepJohnFaso,R,1,1,0,0,17.355099103368822
18705,93.21,D000600,F000465,Mario Diaz-Balart,MarioDB,R,A. Ferguson,RepDrewFerguson,R,1,1,0,1,7.7930335869757315
18706,89.93,D000600,F000466,Mario Diaz-Balart,MarioDB,R,Brian Fitzpatrick,repbrianfitz,R,1,0,0,0,15.337857905633323
18707,93.83,D000600,F000459,Mario Diaz-Balart,MarioDB,R,Chuck Fleischmann,RepChuck,R,1,1,0,0,10.111774103205246
18708,94.85,D000600,F000461,Mario Diaz-Balart,MarioDB,R,Bill Flores,RepBillFlores,R,1,1,0,0,16.26342027643283
18709,94.31,D000600,F000449,Mario Diaz-Balart,MarioDB,R,Jeff Fortenberry,JeffFortenberry,R,1,1,0,0,21.799656401959297
18710,93.71,D000600,F000450,Mario Diaz-Balart,MarioDB,R,Virginia Foxx,VirginiaFoxx,R,0,0,0,0,10.04001066634007
18711,94.02,D000600,F000372,Mario Diaz-Balart,MarioDB,R,Rodney Frelinghuysen,USRepRodney,R,1,0,0,0,16.142821145799154
18712,90.71,D000600,G000578,Mario Diaz-Balart,MarioDB,R,Matt Gaetz,RepMattGaetz,R,1,0,1,0,7.086724485205765
18713,94.4,D000600,G000579,Mario Diaz-Balart,MarioDB,R,Mike Gallagher,RepGallagher,R,1,0,0,0,19.907517977315873
18714,90.71,D000600,G000580,Mario Diaz-Balart,MarioDB,R,Thomas Garrett,RepTomGarrett,R,1,0,0,0,11.384643615218652
18716,93.8,D000600,G000563,Mario Diaz-Balart,MarioDB,R,Bob Gibbs,RepBobGibbs,R,1,1,0,0,14.513118165228471
18717,89.83,D000600,G000552,Mario Diaz-Balart,MarioDB,R,Louie Gohmert,RepLouieGohmert,R,1,1,0,0,14.574231106604474
18719,92.21,D000600,G000289,Mario Diaz-Balart,MarioDB,R,Robert Goodlatte,RepGoodlatte,R,1,1,0,0,12.074545732448714
18720,89.18,D000600,G000565,Mario Diaz-Balart,MarioDB,R,Paul Gosar,RepGosar,R,1,1,0,0,33.13998434751451
18721,93.25,D000600,G000566,Mario Diaz-Balart,MarioDB,R,Trey Gowdy,TGowdySC,R,1,1,0,0,8.777700883946796
18722,94.36,D000600,G000377,Mario Diaz-Balart,MarioDB,R,Kay Granger,RepKayGranger,R,0,0,0,0,17.776568910038304
18723,94.18,D000600,G000577,Mario Diaz-Balart,MarioDB,R,Garret Graves,RepGarretGraves,R,1,0,0,0,10.6678867896476
18724,95.49,D000600,G000546,Mario Diaz-Balart,MarioDB,R,Sam Graves,RepSamGraves,R,1,1,0,0,18.314182036154033
18725,93.7,D000600,G000560,Mario Diaz-Balart,MarioDB,R,Tom Graves,RepTomGraves,R,1,1,0,1,9.104548594413579
18726,89.38,D000600,G000568,Mario Diaz-Balart,MarioDB,R,Morgan Griffith,RepMGriffith,R,1,1,0,0,10.771525314534767
18727,91.79,D000600,G000576,Mario Diaz-Balart,MarioDB,R,Glenn Grothman,RepGrothman,R,1,1,0,0,19.125235873870754
18728,93.3,D000600,G000558,Mario Diaz-Balart,MarioDB,R,Brett Guthrie,RepGuthrie,R,1,1,0,0,12.301040837613936
18729,91.57,D000600,H001078,Mario Diaz-Balart,MarioDB,R,Karen Handel,RepKHandel,R,0,1,0,1,8.41388799917266
18730,94.2,D000600,H001045,Mario Diaz-Balart,MarioDB,R,Gregg Harper,GreggHarper,R,1,1,0,0,10.345851855364328
18731,89.5,D000600,H001052,Mario Diaz-Balart,MarioDB,R,Andy Harris,RepAndyHarrisMD,R,1,1,0,0,13.654512660744095
18732,94.84,D000600,H001053,Mario Diaz-Balart,MarioDB,R,Vicky Hartzler,RepHartzler,R,0,1,0,0,17.119822497047533
18733,92.41,D000600,H001036,Mario Diaz-Balart,MarioDB,R,Jeb Hensarling,RepHensarling,R,1,1,0,0,15.762806412024727
18734,94.49,D000600,H001056,Mario Diaz-Balart,MarioDB,R,Jaime Herrera Beutler,HerreraBeutler,R,0,0,0,0,45.64885185331976
18735,92.91,D000600,H001071,Mario Diaz-Balart,MarioDB,R,Jody Hice,congressmanhice,R,1,1,0,1,7.451614388076985
18736,93.23,D000600,H001077,Mario Diaz-Balart,MarioDB,R,Clay Higgins,RepClayHiggins,R,1,1,0,0,11.94258699235483
18737,94.36,D000600,H001072,Mario Diaz-Balart,MarioDB,R,French Hill,RepFrenchHill,R,1,1,0,0,14.309854335280464
18738,94.27,D000600,H001065,Mario Diaz-Balart,MarioDB,R,George Holding,RepHolding,R,1,1,0,0,9.920856138320188
18739,92.36,D000600,H001074,Mario Diaz-Balart,MarioDB,R,Trey Hollingsworth,reptrey,R,1,0,0,0,13.540797555929265
18740,93.89,D000600,H001067,Mario Diaz-Balart,MarioDB,R,Richard Hudson,RepRichHudson,R,1,0,0,0,9.176371958253327
18741,93.64,D000600,H001058,Mario Diaz-Balart,MarioDB,R,Bill Huizenga,RepHuizenga,R,1,1,0,0,17.95189818307223
18742,93.63,D000600,H001059,Mario Diaz-Balart,MarioDB,R,Randy Hultgren,RepHultgren,R,1,1,0,0,17.398209285570054
18743,91.87,D000600,H001048,Mario Diaz-Balart,MarioDB,R,Duncan Hunter,Rep_Hunter,R,1,0,0,0,36.1202368490362
18744,95.42,D000600,H001073,Mario Diaz-Balart,MarioDB,R,Will Hurd,hurdonthehill,R,1,0,0,0,21.605320457042808
18745,92.8,D000600,I000056,Mario Diaz-Balart,MarioDB,R,Darrell Issa,DarrellIssa,R,1,1,0,0,36.91515827694229
18746,95.6,D000600,J000297,Mario Diaz-Balart,MarioDB,R,Evan Jenkins,RepEvanJenkins,R,1,1,0,0,11.772135627597716
18747,95.24,D000600,J000290,Mario Diaz-Balart,MarioDB,R,Lynn Jenkins,RepLynnJenkins,R,0,1,0,0,18.819824067307295
18748,92.43,D000600,J000299,Mario Diaz-Balart,MarioDB,R,Mike Johnson,RepMikeJohnson,R,1,0,0,0,13.248608040812275
18749,96.68,D000600,J000292,Mario Diaz-Balart,MarioDB,R,Bill Johnson,RepBillJohnson,R,1,1,0,0,13.557291104762518
18750,92.14,D000600,J000174,Mario Diaz-Balart,MarioDB,R,Sam Johnson,SamsPressShop,R,1,0,0,0,16.93892285092049
18751,60.91,D000600,J000255,Mario Diaz-Balart,MarioDB,R,Walter Jones,RepWalterJones,R,1,0,0,0,10.191944464846301
18752,90.93,D000600,J000289,Mario Diaz-Balart,MarioDB,R,Jim Jordan,Jim_Jordan,R,1,1,0,0,14.677465032798214
18753,95.2,D000600,J000295,Mario Diaz-Balart,MarioDB,R,Dave Joyce,RepDaveJoyce,R,1,1,0,0,15.331793723150431
18754,94.22,D000600,K000386,Mario Diaz-Balart,MarioDB,R,John Katko,RepJohnKatko,R,1,1,0,0,17.463874382891547
18755,93.07,D000600,K000388,Mario Diaz-Balart,MarioDB,R,Trent Kelly,reptrentkelly,R,1,1,0,0,11.186031886487262
18756,94.53,D000600,K000376,Mario Diaz-Balart,MarioDB,R,Mike Kelly,MikeKellyPA,R,1,0,0,0,15.073421391143627
18757,93.42,D000600,K000210,Mario Diaz-Balart,MarioDB,R,Peter King,RepPeteKing,R,1,0,0,0,16.493490150177482
18758,91.18,D000600,K000362,Mario Diaz-Balart,MarioDB,R,Steve King,SteveKingIA,R,1,0,0,0,21.231996714812077
18759,96.6,D000600,K000378,Mario Diaz-Balart,MarioDB,R,Adam Kinzinger,RepKinzinger,R,1,0,0,0,16.98696813803249
18760,96.45,D000600,K000387,Mario Diaz-Balart,MarioDB,R,Steve Knight,SteveKnight25,R,1,1,0,0,38.053150641168976
18761,92.86,D000600,K000392,Mario Diaz-Balart,MarioDB,R,David Kustoff,repdavidkustoff,R,1,1,0,0,12.487457818390405
18762,88.98,D000600,L000573,Mario Diaz-Balart,MarioDB,R,Raúl Labrador,Raul_Labrador,R,1,1,0,0,39.77936249404445
18763,94.9,D000600,L000585,Mario Diaz-Balart,MarioDB,R,Darin LaHood,RepLaHood,R,1,1,0,0,16.603872556268936
18764,92.56,D000600,L000578,Mario Diaz-Balart,MarioDB,R,Doug LaMalfa,RepLaMalfa,R,1,1,0,0,42.8819083746356
18765,91.68,D000600,L000564,Mario Diaz-Balart,MarioDB,R,Doug Lamborn,RepDLamborn,R,1,1,0,0,27.263097988589585
18766,93.58,D000600,L000567,Mario Diaz-Balart,MarioDB,R,Leonard Lance,RepLanceNJ7,R,1,1,0,0,15.752456265393972
18767,93.59,D000600,L000566,Mario Diaz-Balart,MarioDB,R,Robert Latta,BobLatta,R,1,1,0,0,15.208288261362007
18769,92.74,D000600,L000587,Mario Diaz-Balart,MarioDB,R,Jason Lewis,RepJasonLewis,R,1,1,0,0,21.684762750348725
18770,91.94,D000600,L000554,Mario Diaz-Balart,MarioDB,R,Frank LoBiondo,RepLoBiondo,R,1,0,0,0,14.664889810376813
18771,94.58,D000600,L000576,Mario Diaz-Balart,MarioDB,R,Billy Long,USRepLong,R,1,1,0,0,16.525351926988225
18772,91.58,D000600,L000583,Mario Diaz-Balart,MarioDB,R,Barry Loudermilk,RepLoudermilk,R,1,1,0,1,8.699505607467817
18773,93.78,D000600,L000584,Mario Diaz-Balart,MarioDB,R,Mia Love,repmialove,R,0,0,0,0,33.590848958657624
18774,94.26,D000600,L000491,Mario Diaz-Balart,MarioDB,R,Frank Lucas,RepFrankLucas,R,1,1,0,0,20.260466689402687
18775,94.13,D000600,L000569,Mario Diaz-Balart,MarioDB,R,Blaine Luetkemeyer,RepBlainePress,R,1,0,0,0,16.14637855525997
18776,96.33,D000600,M001193,Mario Diaz-Balart,MarioDB,R,Tom MacArthur,RepTomMacArthur,R,1,1,0,0,15.213387430998562
18777,92.53,D000600,M001158,Mario Diaz-Balart,MarioDB,R,Kenny Marchant,RepKenMarchant,R,1,0,0,0,17.206722695556312
18778,94.0,D000600,M001179,Mario Diaz-Balart,MarioDB,R,Tom Marino,RepTomMarino,R,1,1,0,0,15.846982664937837
18780,75.43,D000600,M001184,Mario Diaz-Balart,MarioDB,R,Thomas Massie,RepThomasMassie,R,1,1,0,0,12.773323706243868
18781,94.4,D000600,M001199,Mario Diaz-Balart,MarioDB,R,Brian Mast,repbrianmast,R,1,0,1,0,1.1819133132724997
18782,94.24,D000600,M001165,Mario Diaz-Balart,MarioDB,R,Kevin McCarthy,GOPLeader,R,1,1,0,0,38.53782735118791
18783,93.66,D000600,M001157,Mario Diaz-Balart,MarioDB,R,Michael McCaul,RepMcCaul,R,1,1,0,0,15.883461189520075
18784,89.6,D000600,M001177,Mario Diaz-Balart,MarioDB,R,Tom McClintock,RepMcClintock,R,1,1,0,0,40.52115726690672
18785,93.6,D000600,M001156,Mario Diaz-Balart,MarioDB,R,Patrick McHenry,PatrickMcHenry,R,1,0,0,0,9.223277076442468
18786,95.27,D000600,M001180,Mario Diaz-Balart,MarioDB,R,David McKinley,RepMcKinley,R,1,0,0,0,13.188485117708295
18787,93.94,D000600,M001159,Mario Diaz-Balart,MarioDB,R,Cathy McMorris Rodgers,CathyMcMorris,R,0,1,0,0,42.482571735685575
18788,94.45,D000600,M001197,Mario Diaz-Balart,MarioDB,R,Martha McSally,RepMcSally,R,0,1,0,0,29.35567908273257
18789,91.45,D000600,M001187,Mario Diaz-Balart,MarioDB,R,Mark Meadows,RepMarkMeadows,R,1,1,0,0,9.442229575379852
18790,91.73,D000600,M001189,Mario Diaz-Balart,MarioDB,R,Luke Messer,RepLukeMesser,R,1,1,0,0,13.908983217892894
18791,95.25,D000600,M001201,Mario Diaz-Balart,MarioDB,R,Paul Mitchell,RepPaulMitchell,R,1,1,0,0,17.196798516826743
18792,94.79,D000600,M001194,Mario Diaz-Balart,MarioDB,R,John Moolenaar,RepMoolenaar,R,1,1,0,0,17.877140684143367
18793,89.46,D000600,M001195,Mario Diaz-Balart,MarioDB,R,Alex Mooney,RepAlexMooney,R,1,0,0,0,12.654181794797287
18794,93.14,D000600,M001190,Mario Diaz-Balart,MarioDB,R,Markwayne Mullin,RepMullin,R,1,0,0,0,16.852794652274664
18795,94.81,D000600,N000189,Mario Diaz-Balart,MarioDB,R,Dan Newhouse,RepNewhouse,R,1,1,0,0,43.92975108464436
18796,92.96,D000600,N000184,Mario Diaz-Balart,MarioDB,R,Kristi Noem,RepKristiNoem,R,0,0,0,0,26.3702025289492
18797,87.9,D000600,N000190,Mario Diaz-Balart,MarioDB,R,Ralph Norman,RepRalphNorman,R,1,1,0,0,8.317743990585699
18798,94.33,D000600,N000181,Mario Diaz-Balart,MarioDB,R,Devin Nunes,Rep_DevinNunes,R,1,0,0,0,39.582439964112744
18799,93.21,D000600,O000168,Mario Diaz-Balart,MarioDB,R,Pete Olson,RepPeteOlson,R,1,1,0,0,14.89115719326692
18800,94.38,D000600,P000601,Mario Diaz-Balart,MarioDB,R,Steven Palazzo,CongPalazzo,R,1,1,0,0,9.28861431327859
18801,93.11,D000600,P000609,Mario Diaz-Balart,MarioDB,R,Gary Palmer,USRepGaryPalmer,R,1,1,0,1,8.966690509080532
18802,95.28,D000600,P000594,Mario Diaz-Balart,MarioDB,R,Erik Paulsen,RepErikPaulsen,R,1,1,0,0,22.4822738113306
18803,93.97,D000600,P000588,Mario Diaz-Balart,MarioDB,R,Steve Pearce,RepStevePearce,R,1,0,0,0,26.13546007759487
18804,90.63,D000600,P000605,Mario Diaz-Balart,MarioDB,R,Scott Perry,RepScottPerry,R,1,1,0,0,14.347555007872062
18805,94.58,D000600,P000606,Mario Diaz-Balart,MarioDB,R,Robert Pittenger,RepPittenger,R,1,0,0,0,8.781710761863554
18806,92.73,D000600,P000592,Mario Diaz-Balart,MarioDB,R,Ted Poe,JudgeTedPoe,R,1,0,0,0,14.662783024107213
18807,95.37,D000600,P000611,Mario Diaz-Balart,MarioDB,R,Bruce Poliquin,RepPoliquin,R,1,1,0,0,22.772422209932884
18808,90.94,D000600,P000599,Mario Diaz-Balart,MarioDB,R,Bill Posey,CongBillPosey,R,1,0,1,0,1.9842101472445024
18810,93.24,D000600,R000601,Mario Diaz-Balart,MarioDB,R,John Ratcliffe,RepRatcliffe,R,1,1,0,0,15.909393603474186
18811,95.44,D000600,R000585,Mario Diaz-Balart,MarioDB,R,Tom Reed,RepTomReed,R,1,0,0,0,16.466480053687036
18812,94.47,D000600,R000578,Mario Diaz-Balart,MarioDB,R,Dave Reichert,DaveReichert,R,1,0,0,0,45.131666280085675
18813,94.55,D000600,R000586,Mario Diaz-Balart,MarioDB,R,Jim Renacci,RepJimRenacci,R,1,1,0,0,14.76227716571888
18814,93.86,D000600,R000597,Mario Diaz-Balart,MarioDB,R,Tom Rice,RepTomRice,R,1,1,0,0,8.064469972500085
18815,94.17,D000600,R000591,Mario Diaz-Balart,MarioDB,R,Martha Roby,RepMarthaRoby,R,0,0,0,1,7.361965939714754
18816,93.44,D000600,R000582,Mario Diaz-Balart,MarioDB,R,Phil Roe,DrPhilRoe,R,1,0,0,0,10.126048574360867
18817,94.44,D000600,R000395,Mario Diaz-Balart,MarioDB,R,Harold Rogers,RepHalRogers,R,1,0,0,0,11.394412806109436
18818,95.94,D000600,R000575,Mario Diaz-Balart,MarioDB,R,Mike Rogers,RepMikeRogersAL,R,1,1,0,1,8.291066379648743
18820,91.96,D000600,R000592,Mario Diaz-Balart,MarioDB,R,Todd Rokita,ToddRokita,R,1,1,0,0,15.265829412288149
18821,92.13,D000600,R000607,Mario Diaz-Balart,MarioDB,R,Francis Rooney,RepRooney,R,1,1,1,0,0.71671956806539
18822,93.77,D000600,R000583,Mario Diaz-Balart,MarioDB,R,Tom Rooney,TomRooney,R,1,1,1,0,1.08493367977065
18823,90.28,D000600,R000435,Mario Diaz-Balart,MarioDB,R,Ileana Ros-Lehtinen,RosLehtinen,R,0,1,1,0,1.0275163109854524
18824,95.61,D000600,R000580,Mario Diaz-Balart,MarioDB,R,Peter Roskam,PeterRoskam,R,1,1,0,0,17.294167463195667
18825,94.63,D000600,R000593,Mario Diaz-Balart,MarioDB,R,Dennis Ross,RepDennisRoss,R,1,1,1,0,2.1388073809249204
18826,92.59,D000600,R000598,Mario Diaz-Balart,MarioDB,R,Keith Rothfus,KeithRothfus,R,1,1,0,0,14.298710308660365
18827,94.37,D000600,R000603,Mario Diaz-Balart,MarioDB,R,David Rouzer,RepDavidRouzer,R,1,0,0,0,8.953091478125401
18828,92.79,D000600,R000487,Mario Diaz-Balart,MarioDB,R,Edward Royce,RepEdRoyce,R,1,0,0,0,37.481616952385735
18829,91.39,D000600,R000604,Mario Diaz-Balart,MarioDB,R,Steve Russell,RepRussell,R,1,1,0,0,18.253918190963358
18830,95.62,D000600,R000609,Mario Diaz-Balart,MarioDB,R,John Rutherford,RepRutherfordFL,R,1,1,1,0,4.152505096949204
18831,95.24,D000600,R000570,Mario Diaz-Balart,MarioDB,R,Paul Ryan,SpeakerRyan,R,1,1,0,0,17.997602158669007
18832,85.48,D000600,S000051,Mario Diaz-Balart,MarioDB,R,Mark Sanford,RepSanfordSC,R,1,1,0,0,6.618840922429955
18833,94.15,D000600,S001176,Mario Diaz-Balart,MarioDB,R,Steve Scalise,SteveScalise,R,1,1,0,0,9.602852634520902
18834,91.26,D000600,S001183,Mario Diaz-Balart,MarioDB,R,David Schweikert,RepDavid,R,1,1,0,0,31.618165698240002
18835,93.8,D000600,S001189,Mario Diaz-Balart,MarioDB,R,Austin Scott,AustinScottGA08,R,1,1,0,1,6.012484358980688
18836,90.62,D000600,S000244,Mario Diaz-Balart,MarioDB,R,F. Sensenbrenner,JimPressOffice,R,1,0,0,0,18.50882924794759
18837,93.15,D000600,S000250,Mario Diaz-Balart,MarioDB,R,Pete Sessions,PeteSessions,R,1,1,0,0,16.87721433882282
18838,94.5,D000600,S000364,Mario Diaz-Balart,MarioDB,R,John Shimkus,RepShimkus,R,1,1,0,0,14.625777436192806
18839,95.37,D000600,S001154,Mario Diaz-Balart,MarioDB,R,Bill Shuster,RepBillShuster,R,1,1,0,0,14.142435347088465
18840,95.12,D000600,S001148,Mario Diaz-Balart,MarioDB,R,Mike Simpson,CongMikeSimpson,R,1,0,0,0,36.528094767601424
18841,89.77,D000600,S000522,Mario Diaz-Balart,MarioDB,R,Christopher Smith,RepChrisSmith,R,1,1,0,0,15.530461560477436
18842,92.58,D000600,S001195,Mario Diaz-Balart,MarioDB,R,Jason Smith,RepJasonSmith,R,1,0,0,0,14.686985535296804
18843,93.44,D000600,S000583,Mario Diaz-Balart,MarioDB,R,Lamar Smith,LamarSmithTX21,R,1,0,0,0,18.198851220690166
18844,93.13,D000600,S001172,Mario Diaz-Balart,MarioDB,R,Adrian Smith,RepAdrianSmith,R,1,1,0,0,24.466673434600875
18845,93.99,D000600,S001199,Mario Diaz-Balart,MarioDB,R,Lloyd Smucker,RepSmucker,R,1,1,0,0,14.665464984660213
18846,93.31,D000600,S001196,Mario Diaz-Balart,MarioDB,R,Elise Stefanik,RepStefanik,R,0,0,0,0,18.992714521382727
18847,92.84,D000600,S001192,Mario Diaz-Balart,MarioDB,R,Chris Stewart,RepChrisStewart,R,1,1,0,0,33.810399129160984
18848,97.05,D000600,S001187,Mario Diaz-Balart,MarioDB,R,Steve Stivers,RepSteveStivers,R,1,1,0,0,13.449277798185687
