,agree_percent,member1_id,member2_id,fullname_1,twitter_account_1,party_x,fullname_2,twitter_account_2,party_y,same_gender,same_age,same_state,neighborState,distance
10950,97.73,C000984,S000185,Elijah Cummings,RepCummings,D,Robert Scott,BobbyScott,D,1,1,0,1,2.5134347962018344
10951,96.24,C000984,S000248,Elijah Cummings,RepCummings,D,José Serrano,RepJoseSerrano,D,1,1,0,0,3.2341861148890447
10952,94.21,C000984,S001185,Elijah Cummings,RepCummings,D,Terri Sewell,RepTerriSewell,D,0,0,0,0,12.872284292126182
10953,94.77,C000984,S001170,Elijah Cummings,RepCummings,D,Carol Shea-Porter,repsheaporter,D,0,1,0,0,6.903582476336192
10954,93.82,C000984,S000344,Elijah Cummings,RepCummings,D,Brad Sherman,BradSherman,D,1,1,0,0,42.07204558570078
10955,78.57,C000984,S001191,Elijah Cummings,RepCummings,D,Kyrsten Sinema,RepSinema,D,0,0,0,0,35.661258277498
10956,95.4,C000984,S001165,Elijah Cummings,RepCummings,D,Albio Sires,RepSires,D,1,1,0,0,2.9930363908894337
10957,96.37,C000984,S000510,Elijah Cummings,RepCummings,D,Adam Smith,RepAdamSmith,D,1,0,0,0,46.16030898296523
10958,94.15,C000984,S001200,Elijah Cummings,RepCummings,D,Darren Soto,RepDarrenSoto,D,1,0,0,0,12.22163257456989
10959,95.07,C000984,S001175,Elijah Cummings,RepCummings,D,Jackie Speier,RepSpeier,D,0,1,0,0,45.6150066154102
10960,87.52,C000984,S001201,Elijah Cummings,RepCummings,D,Thomas Suozzi,RepTomSuozzi,D,1,0,0,0,3.5951708305223757
10961,94.29,C000984,S001193,Elijah Cummings,RepCummings,D,Eric Swalwell,RepSwalwell,D,1,0,0,0,45.06313616852845
10962,96.88,C000984,T000472,Elijah Cummings,RepCummings,D,Mark Takano,RepMarkTakano,D,1,0,0,0,40.88166743968086
10963,94.93,C000984,T000193,Elijah Cummings,RepCummings,D,Bennie Thompson,BennieGThompson,D,1,1,0,0,14.902015914884295
10964,92.8,C000984,T000460,Elijah Cummings,RepCummings,D,Mike Thompson,RepThompson,D,1,1,0,0,45.67648226375578
10965,95.6,C000984,T000468,Elijah Cummings,RepCummings,D,Dina Titus,RepDinaTitus,D,0,1,0,0,38.49533116090626
10966,98.41,C000984,T000469,Elijah Cummings,RepCummings,D,Paul Tonko,RepPaulTonko,D,1,1,0,0,4.365459267838221
10967,94.86,C000984,T000474,Elijah Cummings,RepCummings,D,Norma Torres,NormaJTorres,D,0,0,0,0,41.14271254637251
10968,96.12,C000984,T000465,Elijah Cummings,RepCummings,D,Niki Tsongas,NikiInTheHouse,D,0,1,0,0,6.1143947687064255
10969,93.77,C000984,V000130,Elijah Cummings,RepCummings,D,Juan Vargas,RepJuanVargas,D,1,0,0,0,39.24902017815993
10970,93.79,C000984,V000131,Elijah Cummings,RepCummings,D,Marc Veasey,RepVeasey,D,1,0,0,0,21.359619509627176
10971,90.55,C000984,V000132,Elijah Cummings,RepCummings,D,Filemon Vela,RepFilemonVela,D,1,0,0,0,23.937361443221768
10972,95.45,C000984,V000081,Elijah Cummings,RepCummings,D,Nydia Velázquez,NydiaVelazquez,D,0,1,0,0,3.123865770156661
10973,94.4,C000984,V000108,Elijah Cummings,RepCummings,D,Peter Visclosky,RepVisclosky,D,1,1,0,0,10.564722522309813
10974,94.57,C000984,W000799,Elijah Cummings,RepCummings,D,Tim Walz,RepTimWalz,D,1,0,0,0,17.49400411348319
10975,95.8,C000984,W000797,Elijah Cummings,RepCummings,D,Debbie Wasserman Schultz,RepDWStweets,D,0,0,0,0,13.789511946279216
10976,95.18,C000984,W000187,Elijah Cummings,RepCummings,D,Maxine Waters,MaxineWaters,D,0,0,0,0,41.90197238829737
10977,95.06,C000984,W000822,Elijah Cummings,RepCummings,D,Bonnie Watson Coleman,RepBonnie,D,0,1,0,0,2.4267471640766805
10978,95.99,C000984,W000800,Elijah Cummings,RepCummings,D,Peter Welch,PeterWelch,D,1,1,0,0,6.238410975464662
10979,96.96,C000984,W000808,Elijah Cummings,RepCummings,D,Frederica Wilson,RepWilson,D,0,1,0,0,13.921995472424678
10980,96.32,C000984,Y000062,Elijah Cummings,RepCummings,D,John Yarmuth,RepJohnYarmuth,D,1,1,0,0,8.981570928413781
10981,96.63,D000096,D000598,Danny Davis,RepDannyDavis,D,Susan Davis,RepSusanDavis,D,0,1,0,0,30.690079762042213
10982,92.45,D000096,D000191,Danny Davis,RepDannyDavis,D,Peter DeFazio,RepPeterDeFazio,D,1,1,0,0,35.517690525447634
10983,96.64,D000096,D000197,Danny Davis,RepDannyDavis,D,Diana DeGette,RepDianaDeGette,D,0,0,0,0,17.304064144639653
10984,90.77,D000096,D000620,Danny Davis,RepDannyDavis,D,John Delaney,RepJohnDelaney,D,1,0,0,0,9.643127923732695
10985,97.69,D000096,D000216,Danny Davis,RepDannyDavis,D,Rosa DeLauro,RosaDeLauro,D,0,1,0,0,14.865016353246169
10986,95.62,D000096,D000617,Danny Davis,RepDannyDavis,D,Suzan DelBene,RepDelBene,D,0,0,0,0,34.512604845221766
10987,96.7,D000096,D000627,Danny Davis,RepDannyDavis,D,Val Demings,RepValDemings,D,0,0,0,0,14.70351205660193
10988,96.07,D000096,D000623,Danny Davis,RepDannyDavis,D,Mark DeSaulnier,RepDeSaulnier,D,1,0,0,0,34.477142006702024
10989,96.36,D000096,D000610,Danny Davis,RepDannyDavis,D,Ted Deutch,RepTedDeutch,D,1,0,0,0,17.32969615478378
10990,97.0,D000096,D000624,Danny Davis,RepDannyDavis,D,Debbie Dingell,RepDebDingell,D,0,0,0,0,4.295950751000436
10991,98.1,D000096,D000399,Danny Davis,RepDannyDavis,D,Lloyd Doggett,RepLloydDoggett,D,1,1,0,0,15.676085475874428
10992,93.54,D000096,D000482,Danny Davis,RepDannyDavis,D,Mike Doyle,USRepMikeDoyle,D,1,0,0,0,7.959231258156531
10993,96.92,D000096,E000288,Danny Davis,RepDannyDavis,D,Keith Ellison,KeithEllison,D,1,0,0,0,6.373653787077157
10994,96.7,D000096,E000179,Danny Davis,RepDannyDavis,D,Eliot Engel,RepEliotEngel,D,1,1,0,0,13.950404331098206
10995,96.97,D000096,E000215,Danny Davis,RepDannyDavis,D,Anna Eshoo,RepAnnaEshoo,D,0,1,0,0,34.70026694907127
10996,94.95,D000096,E000297,Danny Davis,RepDannyDavis,D,Adriano Espaillat,RepEspaillat,D,1,0,0,0,13.842474567242904
10997,93.6,D000096,E000293,Danny Davis,RepDannyDavis,D,Elizabeth Esty,RepEsty,D,0,0,0,0,14.518156352846253
10998,95.84,D000096,E000296,Danny Davis,RepDannyDavis,D,Dwight Evans,RepDwightEvans,D,1,0,0,0,12.650610361372461
10999,95.82,D000096,F000454,Danny Davis,RepDannyDavis,D,Bill Foster,RepBillFoster,D,1,0,1,0,0.46590844178484797
11000,96.6,D000096,F000462,Danny Davis,RepDannyDavis,D,Lois Frankel,RepLoisFrankel,D,0,1,0,0,17.08462640805527
11001,92.92,D000096,F000455,Danny Davis,RepDannyDavis,D,Marcia Fudge,RepMarciaFudge,D,0,0,0,0,6.166331844214732
11002,96.06,D000096,G000571,Danny Davis,RepDannyDavis,D,Tulsi Gabbard,TulsiPress,D,0,0,0,0,71.90839966145958
11003,94.83,D000096,G000574,Danny Davis,RepDannyDavis,D,Ruben Gallego,RepRubenGallego,D,1,0,0,0,25.80109596320432
11004,95.74,D000096,G000559,Danny Davis,RepDannyDavis,D,John Garamendi,RepGaramendi,D,1,1,0,0,34.474097865085504
11005,93.43,D000096,G000585,Danny Davis,RepDannyDavis,D,Jimmy Gomez,RepJimmyGomez,D,1,0,0,0,31.470979116344388
11006,87.84,D000096,G000581,Danny Davis,RepDannyDavis,D,Vicente Gonzalez,RepGonzalez,D,1,0,0,0,17.601905423538554
11007,83.12,D000096,G000583,Danny Davis,RepDannyDavis,D,Josh Gottheimer,RepJoshG,D,1,0,0,0,13.134571826950953
11008,95.44,D000096,G000553,Danny Davis,RepDannyDavis,D,Al Green,RepAlGreen,D,1,1,0,0,14.474743132793446
11009,88.27,D000096,G000410,Danny Davis,RepDannyDavis,D,Gene Green,RepGeneGreen,D,1,1,0,0,14.236355483036935
11010,96.67,D000096,G000551,Danny Davis,RepDannyDavis,D,Raúl Grijalva,RepraulGrijalva,D,1,1,0,0,26.47047388687293
11011,94.16,D000096,G000535,Danny Davis,RepDannyDavis,D,Luis Gutiérrez,LuisGutierrez,D,1,0,1,0,0.030100070130067963
11012,94.15,D000096,H001050,Danny Davis,RepDannyDavis,D,Colleen Hanabusa,RepHanabusa,D,0,1,0,0,73.10542050888644
11013,94.01,D000096,H000324,Danny Davis,RepDannyDavis,D,Alcee Hastings,RepHastingsFL,D,1,1,0,0,16.996313430141942
11014,95.86,D000096,H001064,Danny Davis,RepDannyDavis,D,Denny Heck,RepDennyHeck,D,1,0,0,0,35.402199347532786
11015,95.11,D000096,H001038,Danny Davis,RepDannyDavis,D,Brian Higgins,RepBrianHiggins,D,1,0,0,0,8.96214645110996
11016,94.39,D000096,H001047,Danny Davis,RepDannyDavis,D,Jim Himes,JAHimes,D,1,0,0,0,14.374506404618751
11017,93.88,D000096,H000874,Danny Davis,RepDannyDavis,D,Steny Hoyer,WhipHoyer,D,1,1,0,0,11.460456294325898
11018,96.57,D000096,H001068,Danny Davis,RepDannyDavis,D,Jared Huffman,RepHuffman,D,1,0,0,0,35.74057101238993
11019,93.87,D000096,J000032,Danny Davis,RepDannyDavis,D,Sheila Jackson Lee,JacksonLeeTX18,D,0,1,0,0,14.204906258539054
11020,94.77,D000096,J000298,Danny Davis,RepDannyDavis,D,Pramila Jayapal,RepJayapal,D,0,0,0,0,35.104508110434686
11021,95.6,D000096,J000294,Danny Davis,RepDannyDavis,D,Hakeem Jeffries,RepJeffries,D,1,0,0,0,13.894120580088074
11022,96.26,D000096,J000288,Danny Davis,RepDannyDavis,D,Hank Johnson,RepHankJohnson,D,1,0,0,0,8.960629078333248
11023,94.28,D000096,J000126,Danny Davis,RepDannyDavis,D,Eddie Johnson,RepEBJ,D,0,1,0,0,12.921036264525736
11024,96.32,D000096,K000009,Danny Davis,RepDannyDavis,D,Marcy Kaptur,RepMarcyKaptur,D,0,1,0,0,4.962350016998963
11025,92.88,D000096,K000375,Danny Davis,RepDannyDavis,D,Bill Keating,USRepKeating,D,1,0,0,0,17.13105084379131
11026,95.69,D000096,K000385,Danny Davis,RepDannyDavis,D,Robin Kelly,RepRobinKelly,D,0,0,1,0,0.6085797483513049
11027,97.22,D000096,K000379,Danny Davis,RepDannyDavis,D,Joseph Kennedy,RepJoeKennedy,D,1,0,0,0,16.50409066156272
11028,95.2,D000096,K000389,Danny Davis,RepDannyDavis,D,Ro Khanna,RepRoKhanna,D,1,0,0,0,34.51090028057343
11029,92.75,D000096,K000390,Danny Davis,RepDannyDavis,D,Ruben Kihuen,RepKihuen,D,1,0,0,0,28.51543671555655
11030,97.47,D000096,K000380,Danny Davis,RepDannyDavis,D,Dan Kildee,RepDanKildee,D,1,0,0,0,4.3564675476937085
11031,92.37,D000096,K000381,Danny Davis,RepDannyDavis,D,Derek Kilmer,RepDerekKilmer,D,1,0,0,0,36.316684943473646
11032,88.7,D000096,K000188,Danny Davis,RepDannyDavis,D,Ron Kind,RepRonKind,D,1,0,0,1,3.868628776626225
11033,96.12,D000096,K000391,Danny Davis,RepDannyDavis,D,Raja Krishnamoorthi,congressmanraja,D,1,0,1,0,0.38853362153180493
11034,94.36,D000096,K000382,Danny Davis,RepDannyDavis,D,Ann Kuster,RepAnnieKuster,D,0,0,0,0,16.13006668842969
11036,93.93,D000096,L000559,Danny Davis,RepDannyDavis,D,Jim Langevin,JimLangevin,D,1,0,0,0,16.113885025340366
11037,95.1,D000096,L000560,Danny Davis,RepDannyDavis,D,Rick Larsen,RepRickLarsen,D,1,0,0,0,35.36368112308329
11038,94.44,D000096,L000557,Danny Davis,RepDannyDavis,D,John Larson,RepJohnLarson,D,1,1,0,0,14.935162574662368
11039,95.38,D000096,L000581,Danny Davis,RepDannyDavis,D,Brenda Lawrence,RepLawrence,D,0,0,0,0,4.578482333201378
11040,90.19,D000096,L000586,Danny Davis,RepDannyDavis,D,Al Lawson,RepAlLawsonJr,D,1,1,0,0,12.2389566899332
11041,94.47,D000096,L000551,Danny Davis,RepDannyDavis,D,Barbara Lee,RepBarbaraLee,D,0,1,0,0,34.72694780738694
11042,94.38,D000096,L000263,Danny Davis,RepDannyDavis,D,Sander Levin,RepSandyLevin,D,1,0,0,0,4.730164258250539
11043,94.99,D000096,L000287,Danny Davis,RepDannyDavis,D,John Lewis,RepJohnLewis,D,1,1,0,0,8.812240814102731
11044,93.89,D000096,L000582,Danny Davis,RepDannyDavis,D,Ted Lieu,RepTedLieu,D,1,0,0,0,31.839257965828423
11045,91.3,D000096,L000563,Danny Davis,RepDannyDavis,D,Daniel Lipinski,RepLipinski,D,1,0,1,0,0.2452394543704824
11046,90.3,D000096,L000565,Danny Davis,RepDannyDavis,D,Dave Loebsack,DaveLoebsack,D,1,0,0,1,4.461722006911211
11047,94.71,D000096,L000397,Danny Davis,RepDannyDavis,D,Zoe Lofgren,RepZoeLofgren,D,0,1,0,0,34.168502376731084
11048,97.02,D000096,L000579,Danny Davis,RepDannyDavis,D,Alan Lowenthal,RepLowenthal,D,1,1,0,0,31.719552493327605
11049,96.12,D000096,L000480,Danny Davis,RepDannyDavis,D,Nita Lowey,NitaLowey,D,0,1,0,0,13.8430243321236
11050,95.99,D000096,L000570,Danny Davis,RepDannyDavis,D,Ben Luján,RepBenRayLujan,D,1,0,0,0,19.0140537726408
11051,95.55,D000096,L000580,Danny Davis,RepDannyDavis,D,Michelle Lujan Grisham,RepLujanGrisham,D,0,0,0,0,19.645474579726827
11052,92.31,D000096,L000562,Danny Davis,RepDannyDavis,D,Stephen Lynch,RepStephenLynch,D,1,0,0,0,16.71920078550142
11053,89.86,D000096,M001185,Danny Davis,RepDannyDavis,D,Sean Maloney,RepSeanMaloney,D,1,0,0,0,13.663107813367315
11054,96.19,D000096,M000087,Danny Davis,RepDannyDavis,D,Carolyn Maloney,RepMaloney,D,0,1,0,0,13.83035913595006
11055,94.15,D000096,M001163,Danny Davis,RepDannyDavis,D,Doris Matsui,DorisMatsui,D,0,1,0,0,33.900962957195624
11056,97.72,D000096,M001143,Danny Davis,RepDannyDavis,D,Betty McCollum,BettyMcCollum04,D,0,0,0,0,6.1118281598069535
11057,95.78,D000096,M001200,Danny Davis,RepDannyDavis,D,A. McEachin,RepMcEachin,D,1,0,0,0,11.656258205358984
11058,95.41,D000096,M000312,Danny Davis,RepDannyDavis,D,Jim McGovern,RepMcGovern,D,1,0,0,0,15.626834417927125
11059,96.24,D000096,M001166,Danny Davis,RepDannyDavis,D,Jerry McNerney,RepMcNerney,D,1,0,0,0,33.78958836620082
11060,95.08,D000096,M001137,Danny Davis,RepDannyDavis,D,Gregory Meeks,RepGregoryMeeks,D,1,0,0,0,14.004360425353632
11061,97.03,D000096,M001188,Danny Davis,RepDannyDavis,D,Grace Meng,RepGraceMeng,D,0,0,0,0,13.957990070554152
11062,96.4,D000096,M001160,Danny Davis,RepDannyDavis,D,Gwen Moore,RepGwenMoore,D,0,1,0,1,1.2186364506656568
11063,95.45,D000096,M001196,Danny Davis,RepDannyDavis,D,Seth Moulton,teammoulton,D,1,0,0,0,16.780224415171336
11064,87.69,D000096,M001202,Danny Davis,RepDannyDavis,D,Stephanie Murphy,RepStephMurphy,D,0,0,0,0,14.688610768913614
11065,97.56,D000096,N000002,Danny Davis,RepDannyDavis,D,Jerrold Nadler,RepJerryNadler,D,1,1,0,0,13.790316580162921
11066,97.41,D000096,N000179,Danny Davis,RepDannyDavis,D,Grace Napolitano,GraceNapolitano,D,0,1,0,0,31.163885359547052
11067,94.13,D000096,N000015,Danny Davis,RepDannyDavis,D,Richard Neal,RepRichardNeal,D,1,1,0,0,14.88633558178234
11068,92.52,D000096,N000127,Danny Davis,RepDannyDavis,D,Rick Nolan,USRepRickNolan,D,1,1,0,0,7.59597932288816
11069,92.41,D000096,N000188,Danny Davis,RepDannyDavis,D,Donald Norcross,DonaldNorcross,D,1,0,0,0,12.846844471925928
11071,84.11,D000096,O000171,Danny Davis,RepDannyDavis,D,Tom O'Halleran,repohalleran,D,1,1,0,0,24.00591529033716
11072,95.82,D000096,O000170,Danny Davis,RepDannyDavis,D,Beto O'Rourke,RepBetoORourke,D,1,0,0,0,21.07309192895331
11073,94.75,D000096,P000034,Danny Davis,RepDannyDavis,D,Frank Pallone,FrankPallone,D,1,0,0,0,13.5474609003213
11074,93.25,D000096,P000613,Danny Davis,RepDannyDavis,D,Jimmy Panetta,RepJimmyPanetta,D,1,0,0,0,33.93005346481503
11075,96.12,D000096,P000096,Danny Davis,RepDannyDavis,D,Bill Pascrell,BillPascrell,D,1,1,0,0,13.699369103689252
11076,95.11,D000096,P000604,Danny Davis,RepDannyDavis,D,Donald Payne,RepDonaldPayne,D,1,0,0,0,13.577285469948391
11077,96.64,D000096,P000197,Danny Davis,RepDannyDavis,D,Nancy Pelosi,NancyPelosi,D,0,1,0,0,34.93886081652373
11078,95.03,D000096,P000593,Danny Davis,RepDannyDavis,D,Ed Perlmutter,RepPerlmutter,D,1,0,0,0,17.426005328061144
11079,86.69,D000096,P000608,Danny Davis,RepDannyDavis,D,Scott Peters,RepScottPeters,D,1,0,0,0,30.72434797009225
11081,98.21,D000096,P000597,Danny Davis,RepDannyDavis,D,Chellie Pingree,ChelliePingree,D,0,0,0,0,17.749534037046548
11083,97.93,D000096,P000607,Danny Davis,RepDannyDavis,D,Mark Pocan,RepMarkPocan,D,1,0,0,1,2.3021638945501635
11084,96.05,D000096,P000598,Danny Davis,RepDannyDavis,D,Jared Polis,JaredPolis,D,1,0,0,0,18.075854897568487
11085,94.56,D000096,P000523,Danny Davis,RepDannyDavis,D,David Price,RepDavidEPrice,D,1,1,0,0,10.606026068244287
11086,96.75,D000096,Q000023,Danny Davis,RepDannyDavis,D,Mike Quigley,RepMikeQuigley,D,1,0,1,0,0.12011334383129235
11087,95.96,D000096,R000606,Danny Davis,RepDannyDavis,D,Jamie Raskin,repraskin,D,1,0,0,0,10.762650038792687
11088,90.97,D000096,R000602,Danny Davis,RepDannyDavis,D,Kathleen Rice,RepKathleenRice,D,0,0,0,0,14.174693489495802
11089,92.91,D000096,R000588,Danny Davis,RepDannyDavis,D,Cedric Richmond,RepRichmond,D,1,0,0,0,12.171993701241664
11090,88.86,D000096,R000608,Danny Davis,RepDannyDavis,D,Jacky Rosen,RepJackyRosen,D,0,0,0,0,28.05636296507421
11091,95.1,D000096,R000486,Danny Davis,RepDannyDavis,D,Lucille Roybal-Allard,RepRoybalAllard,D,0,1,0,0,31.44892199355629
11092,89.95,D000096,R000599,Danny Davis,RepDannyDavis,D,Raul Ruiz,CongressmanRuiz,D,1,0,0,0,29.13770789807231
11093,94.16,D000096,R000576,Danny Davis,RepDannyDavis,D,C.A. Dutch Ruppersberger,Call_Me_Dutch,D,1,1,0,0,11.531407086532347
11094,94.73,D000096,R000515,Danny Davis,RepDannyDavis,D,Bobby Rush,RepBobbyRush,D,1,1,1,0,0.33471879406218386
11095,93.67,D000096,R000577,Danny Davis,RepDannyDavis,D,Tim Ryan,RepTimRyan,D,1,0,0,0,6.8027241643849745
11097,94.77,D000096,S001156,Danny Davis,RepDannyDavis,D,Linda Sánchez,RepLindaSanchez,D,0,0,0,0,31.34374213347413
11098,94.35,D000096,S001168,Danny Davis,RepDannyDavis,D,John Sarbanes,RepSarbanes,D,1,0,0,0,11.316235351202094
11099,95.12,D000096,S001145,Danny Davis,RepDannyDavis,D,Jan Schakowsky,JanSchakowsky,D,0,1,1,0,0.2020933050570056
11100,95.47,D000096,S001150,Danny Davis,RepDannyDavis,D,Adam Schiff,RepAdamSchiff,D,1,0,0,0,31.489552977611265
11101,89.73,D000096,S001190,Danny Davis,RepDannyDavis,D,Brad Schneider,repschneider,D,1,0,1,0,0.461648640589221
11102,84.7,D000096,S001180,Danny Davis,RepDannyDavis,D,Kurt Schrader,RepSchrader,D,1,0,0,0,35.52644949994914
11103,93.61,D000096,S001157,Danny Davis,RepDannyDavis,D,David Scott,RepDavidScott,D,1,1,0,0,8.827531077376332
11104,96.24,D000096,S000185,Danny Davis,RepDannyDavis,D,Robert Scott,BobbyScott,D,1,1,0,0,12.20804451150106
11105,96.38,D000096,S000248,Danny Davis,RepDannyDavis,D,José Serrano,RepJoseSerrano,D,1,1,0,0,13.884021705243256
11106,91.82,D000096,S001185,Danny Davis,RepDannyDavis,D,Terri Sewell,RepTerriSewell,D,0,0,0,0,9.420762138491678
11107,96.08,D000096,S001170,Danny Davis,RepDannyDavis,D,Carol Shea-Porter,repsheaporter,D,0,0,0,0,16.593891187216716
11108,95.6,D000096,S000344,Danny Davis,RepDannyDavis,D,Brad Sherman,BradSherman,D,1,0,0,0,31.74749821194843
11109,77.35,D000096,S001191,Danny Davis,RepDannyDavis,D,Kyrsten Sinema,RepSinema,D,0,0,0,0,25.64791419795289
11110,93.62,D000096,S001165,Danny Davis,RepDannyDavis,D,Albio Sires,RepSires,D,1,1,0,0,13.67255777951339
11111,97.16,D000096,S000510,Danny Davis,RepDannyDavis,D,Adam Smith,RepAdamSmith,D,1,0,0,0,34.961789044056964
11112,93.35,D000096,S001200,Danny Davis,RepDannyDavis,D,Darren Soto,RepDarrenSoto,D,1,0,0,0,15.259863410348926
11113,97.2,D000096,S001175,Danny Davis,RepDannyDavis,D,Jackie Speier,RepSpeier,D,0,1,0,0,34.90678951018973
11114,88.63,D000096,S001201,Danny Davis,RepDannyDavis,D,Thomas Suozzi,RepTomSuozzi,D,1,0,0,0,14.276498137948645
11115,93.69,D000096,S001193,Danny Davis,RepDannyDavis,D,Eric Swalwell,RepSwalwell,D,1,0,0,0,34.348713530530944
11116,97.84,D000096,T000472,Danny Davis,RepDannyDavis,D,Mark Takano,RepMarkTakano,D,1,0,0,0,30.62091070936677
11117,93.42,D000096,T000193,Danny Davis,RepDannyDavis,D,Bennie Thompson,BennieGThompson,D,1,1,0,0,9.048292028949287
11118,92.96,D000096,T000460,Danny Davis,RepDannyDavis,D,Mike Thompson,RepThompson,D,1,1,0,0,34.887609206101715
11119,97.68,D000096,T000468,Danny Davis,RepDannyDavis,D,Dina Titus,RepDinaTitus,D,0,1,0,0,28.007977422988443
11120,97.77,D000096,T000469,Danny Davis,RepDannyDavis,D,Paul Tonko,RepPaulTonko,D,1,1,0,0,13.772568007397243
11121,94.23,D000096,T000474,Danny Davis,RepDannyDavis,D,Norma Torres,NormaJTorres,D,0,0,0,0,30.858916162347
11122,97.42,D000096,T000465,Danny Davis,RepDannyDavis,D,Niki Tsongas,NikiInTheHouse,D,0,1,0,0,16.17723720363184
11123,93.81,D000096,V000130,Danny Davis,RepDannyDavis,D,Juan Vargas,RepJuanVargas,D,1,0,0,0,29.16364772363011
11124,92.21,D000096,V000131,Danny Davis,RepDannyDavis,D,Marc Veasey,RepVeasey,D,1,0,0,0,13.060252410445381
11125,89.29,D000096,V000132,Danny Davis,RepDannyDavis,D,Filemon Vela,RepFilemonVela,D,1,0,0,0,17.321555319658824
11126,95.16,D000096,V000081,Danny Davis,RepDannyDavis,D,Nydia Velázquez,NydiaVelazquez,D,0,0,0,0,13.837208717039644
11127,93.56,D000096,V000108,Danny Davis,RepDannyDavis,D,Peter Visclosky,RepVisclosky,D,1,1,0,1,0.7061342954115429
11128,95.71,D000096,W000799,Danny Davis,RepDannyDavis,D,Tim Walz,RepTimWalz,D,1,0,0,0,6.302386955827433
11129,96.91,D000096,W000797,Danny Davis,RepDannyDavis,D,Debbie Wasserman Schultz,RepDWStweets,D,0,0,0,0,17.47014373919568
11130,96.51,D000096,W000187,Danny Davis,RepDannyDavis,D,Maxine Waters,MaxineWaters,D,0,1,0,0,31.617806194989072
11131,93.64,D000096,W000822,Danny Davis,RepDannyDavis,D,Bonnie Watson Coleman,RepBonnie,D,0,1,0,0,13.24876767361388
11132,96.82,D000096,W000800,Danny Davis,RepDannyDavis,D,Peter Welch,PeterWelch,D,1,1,0,0,15.234585905086934
11133,96.41,D000096,W000808,Danny Davis,RepDannyDavis,D,Frederica Wilson,RepWilson,D,0,1,0,0,17.643335025604266
11134,98.07,D000096,Y000062,Danny Davis,RepDannyDavis,D,John Yarmuth,RepJohnYarmuth,D,1,1,0,1,4.204887121406822
11135,92.36,D000598,D000191,Susan Davis,RepSusanDavis,D,Peter DeFazio,RepPeterDeFazio,D,0,1,0,1,12.427591293622566
11136,97.31,D000598,D000197,Susan Davis,RepSusanDavis,D,Diana DeGette,RepDianaDeGette,D,1,0,0,0,14.006119867988279
11137,92.06,D000598,D000620,Susan Davis,RepSusanDavis,D,John Delaney,RepJohnDelaney,D,0,0,0,0,39.23460838975828
11138,97.66,D000598,D000216,Susan Davis,RepSusanDavis,D,Rosa DeLauro,RosaDeLauro,D,1,1,0,0,44.99512044093596
11139,97.84,D000598,D000617,Susan Davis,RepSusanDavis,D,Suzan DelBene,RepDelBene,D,1,0,0,0,16.292778260226136
11140,97.69,D000598,D000627,Susan Davis,RepSusanDavis,D,Val Demings,RepValDemings,D,1,0,0,0,35.76552662745145
11141,94.48,D000598,D000623,Susan Davis,RepSusanDavis,D,Mark DeSaulnier,RepDeSaulnier,D,0,1,1,0,7.169335203131339
11142,97.26,D000598,D000610,Susan Davis,RepSusanDavis,D,Ted Deutch,RepTedDeutch,D,0,0,0,0,37.425673896718614
11143,97.36,D000598,D000624,Susan Davis,RepSusanDavis,D,Debbie Dingell,RepDebDingell,D,1,0,0,0,34.89387344874127
11144,96.66,D000598,D000399,Susan Davis,RepSusanDavis,D,Lloyd Doggett,RepLloydDoggett,D,0,1,0,0,19.348921587796585
11145,93.18,D000598,D000482,Susan Davis,RepSusanDavis,D,Mike Doyle,USRepMikeDoyle,D,0,0,0,0,37.91831789644698
11146,94.37,D000598,E000288,Susan Davis,RepSusanDavis,D,Keith Ellison,KeithEllison,D,0,0,0,0,26.716556690582504
11147,96.04,D000598,E000179,Susan Davis,RepSusanDavis,D,Eliot Engel,RepEliotEngel,D,0,1,0,0,43.99159988792841
11148,96.44,D000598,E000215,Susan Davis,RepSusanDavis,D,Anna Eshoo,RepAnnaEshoo,D,1,1,1,0,6.793993828724129
11149,92.43,D000598,E000297,Susan Davis,RepSusanDavis,D,Adriano Espaillat,RepEspaillat,D,0,0,0,0,43.85899361040891
11150,95.32,D000598,E000293,Susan Davis,RepSusanDavis,D,Elizabeth Esty,RepEsty,D,1,0,0,0,44.7220486187361
11151,94.83,D000598,E000296,Susan Davis,RepSusanDavis,D,Dwight Evans,RepDwightEvans,D,0,0,0,0,42.4428199930526
11152,97.24,D000598,F000454,Susan Davis,RepSusanDavis,D,Bill Foster,RepBillFoster,D,0,0,0,0,30.23269621658068
11153,97.17,D000598,F000462,Susan Davis,RepSusanDavis,D,Lois Frankel,RepLoisFrankel,D,1,1,0,0,37.381045398913
11154,92.09,D000598,F000455,Susan Davis,RepSusanDavis,D,Marcia Fudge,RepMarciaFudge,D,1,1,0,0,36.48300002582817
11155,96.19,D000598,G000571,Susan Davis,RepSusanDavis,D,Tulsi Gabbard,TulsiPress,D,1,0,0,1,41.21859632988448
11156,93.92,D000598,G000574,Susan Davis,RepSusanDavis,D,Ruben Gallego,RepRubenGallego,D,0,0,0,1,4.963637243409312
11157,95.44,D000598,G000559,Susan Davis,RepSusanDavis,D,John Garamendi,RepGaramendi,D,0,1,1,0,8.09061114671909
11158,91.82,D000598,G000585,Susan Davis,RepSusanDavis,D,Jimmy Gomez,RepJimmyGomez,D,0,0,1,0,1.8080811910744268
