,agree_percent,member1_id,member2_id,fullname_1,twitter_account_1,fullname_2,twitter_account_2,same_gender,same_age,same_state,neighborState,ademic,jaccard
14726,94.51,G000574,P000096,Ruben Gallego,RepRubenGallego,Bill Pascrell,BillPascrell,1,0,0,0,1.0937154037598968,0.04807692307692308
14736,94.52,G000574,P000523,Ruben Gallego,RepRubenGallego,David Price,RepDavidEPrice,1,0,0,0,7.645402068757288,0.2966101694915254
14746,94.28,G000574,R000577,Ruben Gallego,RepRubenGallego,Tim Ryan,RepTimRyan,1,1,0,0,10.78778831011544,0.3448275862068966
14749,95.9,G000574,S001168,Ruben Gallego,RepRubenGallego,John Sarbanes,RepSarbanes,1,0,0,0,1.300117178780133,0.060606060606060615
14761,94.88,G000574,S001165,Ruben Gallego,RepRubenGallego,Albio Sires,RepSires,1,0,0,0,3.697392970067457,0.1504424778761062
14777,95.16,G000574,V000081,Ruben Gallego,RepRubenGallego,Nydia Velázquez,NydiaVelazquez,0,0,0,0,12.437855407610366,0.4666666666666667
14781,94.84,G000574,W000187,Ruben Gallego,RepRubenGallego,Maxine Waters,MaxineWaters,0,0,0,1,0.6254346422324957,0.030927835051546393
14834,90.72,G000559,M001185,John Garamendi,RepGaramendi,Sean Maloney,RepSeanMaloney,1,0,0,0,13.607034026065463,0.3935483870967742
14916,86.43,G000585,G000581,Jimmy Gomez,RepJimmyGomez,Vicente Gonzalez,RepGonzalez,1,1,0,0,1.8420019972084718,0.12903225806451613
14917,82.66,G000585,G000583,Jimmy Gomez,RepJimmyGomez,Josh Gottheimer,RepJoshG,1,1,0,0,0.4442077263621631,0.029411764705882356
14923,95.98,G000585,H000324,Jimmy Gomez,RepJimmyGomez,Alcee Hastings,RepHastingsFL,1,0,0,0,5.5651818019084764,0.3333333333333333
14934,91.9,G000585,K000009,Jimmy Gomez,RepJimmyGomez,Marcy Kaptur,RepMarcyKaptur,0,0,0,0,5.630098823615676,0.2921348314606741
14940,92.43,G000585,K000380,Jimmy Gomez,RepJimmyGomez,Dan Kildee,RepDanKildee,1,0,0,0,9.071732950803412,0.4019607843137255
14941,94.24,G000585,K000381,Jimmy Gomez,RepJimmyGomez,Derek Kilmer,RepDerekKilmer,1,1,0,0,2.389801294750253,0.14864864864864866
14944,89.04,G000585,K000382,Jimmy Gomez,RepJimmyGomez,Ann Kuster,RepAnnieKuster,0,0,0,0,4.660990779406427,0.22916666666666666
14946,94.32,G000585,L000559,Jimmy Gomez,RepJimmyGomez,Jim Langevin,JimLangevin,1,0,0,0,6.233091483970108,0.27102803738317754
14947,91.93,G000585,L000560,Jimmy Gomez,RepJimmyGomez,Rick Larsen,RepRickLarsen,1,1,0,0,4.2903947641440165,0.21052631578947367
14948,94.43,G000585,L000557,Jimmy Gomez,RepJimmyGomez,John Larson,RepJohnLarson,1,0,0,0,4.755623391951742,0.2075471698113208
14949,94.27,G000585,L000581,Jimmy Gomez,RepJimmyGomez,Brenda Lawrence,RepLawrence,0,0,0,0,6.966741127973505,0.32653061224489793
14950,89.07,G000585,L000586,Jimmy Gomez,RepJimmyGomez,Al Lawson,RepAlLawsonJr,1,0,0,0,5.815518549278221,0.37681159420289856
14958,95.49,G000585,L000579,Jimmy Gomez,RepJimmyGomez,Alan Lowenthal,RepLowenthal,1,0,1,0,9.259255900934141,0.27631578947368424
14959,93.51,G000585,L000480,Jimmy Gomez,RepJimmyGomez,Nita Lowey,NitaLowey,0,0,0,0,10.9963066120005,0.4224137931034483
14961,89.94,G000585,L000580,Jimmy Gomez,RepJimmyGomez,Michelle Lujan Grisham,RepLujanGrisham,0,0,0,0,7.743690306255517,0.3465346534653465
14965,94.77,G000585,M001163,Jimmy Gomez,RepJimmyGomez,Doris Matsui,DorisMatsui,0,0,1,0,6.17860468886505,0.26666666666666666
14968,98.34,G000585,M000312,Jimmy Gomez,RepJimmyGomez,Jim McGovern,RepMcGovern,1,0,0,0,2.5268535601542492,0.13793103448275862
14973,91.82,G000585,M001196,Jimmy Gomez,RepJimmyGomez,Seth Moulton,teammoulton,1,1,0,0,4.528349619364954,0.2625
14984,93.53,G000585,P000613,Jimmy Gomez,RepJimmyGomez,Jimmy Panetta,RepJimmyPanetta,1,1,1,0,6.804025760283724,0.38461538461538464
14985,94.03,G000585,P000096,Jimmy Gomez,RepJimmyGomez,Bill Pascrell,BillPascrell,1,0,0,0,1.0878604360000137,0.07462686567164177
14988,89.21,G000585,P000593,Jimmy Gomez,RepJimmyGomez,Ed Perlmutter,RepPerlmutter,1,0,0,0,5.539364036534182,0.25
14989,85.11,G000585,P000608,Jimmy Gomez,RepJimmyGomez,Scott Peters,RepScottPeters,1,0,1,0,4.1451694978363225,0.2087912087912088
14995,96.19,G000585,P000523,Jimmy Gomez,RepJimmyGomez,David Price,RepDavidEPrice,1,0,0,0,5.5415005567171605,0.27472527472527475
14996,93.27,G000585,Q000023,Jimmy Gomez,RepJimmyGomez,Mike Quigley,RepMikeQuigley,1,0,0,0,5.416970659792683,0.2604166666666667
14999,94.55,G000585,R000588,Jimmy Gomez,RepJimmyGomez,Cedric Richmond,RepRichmond,1,1,0,0,5.00254072948089,0.2804878048780488
15000,89.89,G000585,R000608,Jimmy Gomez,RepJimmyGomez,Jacky Rosen,RepJackyRosen,0,0,0,1,1.6667496162282536,0.1129032258064516
15007,97.61,G000585,S001156,Jimmy Gomez,RepJimmyGomez,Linda Sánchez,RepLindaSanchez,0,1,1,0,11.535243731802465,0.3893129770992366
15008,97.27,G000585,S001168,Jimmy Gomez,RepJimmyGomez,John Sarbanes,RepSarbanes,1,0,0,0,0.8397303343163103,0.0625
15010,93.66,G000585,S001150,Jimmy Gomez,RepJimmyGomez,Adam Schiff,RepAdamSchiff,1,0,1,0,6.3760801506039275,0.27884615384615385
15012,89.19,G000585,S001180,Jimmy Gomez,RepJimmyGomez,Kurt Schrader,RepSchrader,1,0,0,1,5.1003820299710965,0.2352941176470588
15015,96.39,G000585,S000248,Jimmy Gomez,RepJimmyGomez,José Serrano,RepJoseSerrano,1,0,0,0,4.820561031742672,0.24444444444444444
15019,77.39,G000585,S001191,Jimmy Gomez,RepJimmyGomez,Kyrsten Sinema,RepSinema,0,1,0,1,11.46070756956418,0.2698412698412698
15020,95.41,G000585,S001165,Jimmy Gomez,RepJimmyGomez,Albio Sires,RepSires,1,0,0,0,2.997560456389476,0.17721518987341772
15021,91.68,G000585,S000510,Jimmy Gomez,RepJimmyGomez,Adam Smith,RepAdamSmith,1,1,0,0,4.348583701645286,0.20408163265306126
15036,97.45,G000585,V000081,Jimmy Gomez,RepJimmyGomez,Nydia Velázquez,NydiaVelazquez,0,0,0,0,8.709654811563151,0.39
15037,95.11,G000585,V000108,Jimmy Gomez,RepJimmyGomez,Peter Visclosky,RepVisclosky,1,0,0,0,6.922669661903736,0.26666666666666666
15040,93.66,G000585,W000187,Jimmy Gomez,RepJimmyGomez,Maxine Waters,MaxineWaters,0,0,1,0,0.2001115712554586,0.016129032258064516
15043,95.52,G000585,W000808,Jimmy Gomez,RepJimmyGomez,Frederica Wilson,RepWilson,0,0,0,0,11.991281507874891,0.4140625
15045,84.26,G000581,G000583,Vicente Gonzalez,RepGonzalez,Josh Gottheimer,RepJoshG,1,1,0,0,0.19256851707299927,0.05263157894736842
15052,90.25,G000581,H001064,Vicente Gonzalez,RepGonzalez,Denny Heck,RepDennyHeck,1,0,0,0,1.2749156378600186,0.061224489795918366
15055,90.09,G000581,H000874,Vicente Gonzalez,RepGonzalez,Steny Hoyer,WhipHoyer,1,0,0,0,2.0105340680269106,0.06338028169014084
15062,89.2,G000581,K000009,Vicente Gonzalez,RepGonzalez,Marcy Kaptur,RepMarcyKaptur,0,0,0,0,0.845074934798475,0.06557377049180327
15066,88.83,G000581,K000389,Vicente Gonzalez,RepGonzalez,Ro Khanna,RepRoKhanna,1,1,0,0,1.5441981459244096,0.09722222222222222
15067,90.32,G000581,K000390,Vicente Gonzalez,RepGonzalez,Ruben Kihuen,RepKihuen,1,0,0,0,1.7686979286066191,0.1951219512195122
15068,88.0,G000581,K000380,Vicente Gonzalez,RepGonzalez,Dan Kildee,RepDanKildee,1,1,0,0,1.3516296288514105,0.06896551724137931
15072,89.48,G000581,K000382,Vicente Gonzalez,RepGonzalez,Ann Kuster,RepAnnieKuster,0,0,0,0,0.6031555390428868,0.04615384615384616
15075,91.11,G000581,L000560,Vicente Gonzalez,RepGonzalez,Rick Larsen,RepRickLarsen,1,1,0,0,0.4244221518670804,0.031746031746031744
15076,89.35,G000581,L000557,Vicente Gonzalez,RepGonzalez,John Larson,RepJohnLarson,1,0,0,0,0.8882501703505409,0.054054054054054064
15078,90.9,G000581,L000586,Vicente Gonzalez,RepGonzalez,Al Lawson,RepAlLawsonJr,1,0,0,0,1.0823471207870194,0.125
15086,88.2,G000581,L000579,Vicente Gonzalez,RepGonzalez,Alan Lowenthal,RepLowenthal,1,0,0,0,1.2520774735921765,0.043478260869565216
15087,88.76,G000581,L000480,Vicente Gonzalez,RepGonzalez,Nita Lowey,NitaLowey,0,0,0,0,2.2798165760913016,0.09523809523809523
15089,88.25,G000581,L000580,Vicente Gonzalez,RepGonzalez,Michelle Lujan Grisham,RepLujanGrisham,0,1,0,1,0.8749459507263181,0.04878048780487805
15091,89.81,G000581,M001185,Vicente Gonzalez,RepGonzalez,Sean Maloney,RepSeanMaloney,1,1,0,0,1.5213599816565675,0.07865168539325842
15093,89.89,G000581,M001163,Vicente Gonzalez,RepGonzalez,Doris Matsui,DorisMatsui,0,0,0,0,0.6205751521162655,0.0375
15095,88.68,G000581,M001200,Vicente Gonzalez,RepGonzalez,A. McEachin,RepMcEachin,1,1,0,0,1.7686979286066191,0.12698412698412698
15096,88.24,G000581,M000312,Vicente Gonzalez,RepGonzalez,Jim McGovern,RepMcGovern,1,1,0,0,0.8658212139260959,0.08888888888888889
15101,89.27,G000581,M001196,Vicente Gonzalez,RepGonzalez,Seth Moulton,teammoulton,1,0,0,0,0.6430041085407107,0.0625
15111,88.91,G000581,P000034,Vicente Gonzalez,RepGonzalez,Frank Pallone,FrankPallone,1,0,0,0,2.0105340680269106,0.07563025210084033
15113,89.57,G000581,P000096,Vicente Gonzalez,RepGonzalez,Bill Pascrell,BillPascrell,1,0,0,0,0.0,0.0
15116,88.69,G000581,P000593,Vicente Gonzalez,RepGonzalez,Ed Perlmutter,RepPerlmutter,1,0,0,0,1.2520774735921765,0.08695652173913042
15117,86.35,G000581,P000608,Vicente Gonzalez,RepGonzalez,Scott Peters,RepScottPeters,1,1,0,0,1.0834621464384413,0.09090909090909093
15123,89.41,G000581,P000523,Vicente Gonzalez,RepGonzalez,David Price,RepDavidEPrice,1,0,0,0,0.9296229733431836,0.06451612903225806
15127,88.71,G000581,R000588,Vicente Gonzalez,RepGonzalez,Cedric Richmond,RepRichmond,1,1,0,1,0.8495208263727995,0.0784313725490196
15128,88.09,G000581,R000608,Vicente Gonzalez,RepGonzalez,Jacky Rosen,RepJackyRosen,0,0,0,0,0.2473379469500514,0.05555555555555555
15133,89.4,G000581,R000577,Vicente Gonzalez,RepGonzalez,Tim Ryan,RepTimRyan,1,1,0,0,1.2520774735921765,0.05882352941176471
15135,89.73,G000581,S001156,Vicente Gonzalez,RepGonzalez,Linda Sánchez,RepLindaSanchez,0,1,0,0,1.7446614823520583,0.06451612903225806
15136,89.65,G000581,S001168,Vicente Gonzalez,RepGonzalez,John Sarbanes,RepSarbanes,1,1,0,0,0.20998813014637796,0.05882352941176471
15138,90.44,G000581,S001150,Vicente Gonzalez,RepGonzalez,Adam Schiff,RepAdamSchiff,1,1,0,0,0.8838966860364033,0.05063291139240506
15140,86.27,G000581,S001180,Vicente Gonzalez,RepGonzalez,Kurt Schrader,RepSchrader,1,0,0,0,0.8498735352869721,0.05555555555555555
15143,88.45,G000581,S000248,Vicente Gonzalez,RepGonzalez,José Serrano,RepJoseSerrano,1,0,0,0,1.1575326784149322,0.08771929824561403
15146,88.86,G000581,S000344,Vicente Gonzalez,RepGonzalez,Brad Sherman,BradSherman,1,0,0,0,1.2828895136813043,0.06818181818181818
15148,89.22,G000581,S001165,Vicente Gonzalez,RepGonzalez,Albio Sires,RepSires,1,0,0,0,0.2020708262577644,0.023809523809523808
15149,87.09,G000581,S000510,Vicente Gonzalez,RepGonzalez,Adam Smith,RepAdamSmith,1,1,0,0,0.6419772902808151,0.04615384615384616
15151,88.0,G000581,S001175,Vicente Gonzalez,RepGonzalez,Jackie Speier,RepSpeier,0,0,0,0,1.7446614823520583,0.05555555555555555
15155,89.61,G000581,T000193,Vicente Gonzalez,RepGonzalez,Bennie Thompson,BennieGThompson,1,0,0,0,1.059508956519177,0.09090909090909093
15158,90.68,G000581,T000469,Vicente Gonzalez,RepGonzalez,Paul Tonko,RepPaulTonko,1,0,0,0,1.1221914904161827,0.1111111111111111
15164,87.9,G000581,V000081,Vicente Gonzalez,RepGonzalez,Nydia Velázquez,NydiaVelazquez,0,0,0,0,1.7995099686957472,0.09876543209876544
15165,88.74,G000581,V000108,Vicente Gonzalez,RepGonzalez,Peter Visclosky,RepVisclosky,1,0,0,0,1.497323535402007,0.07368421052631577
15167,88.54,G000581,W000797,Vicente Gonzalez,RepGonzalez,Debbie Wasserman Schultz,RepDWStweets,0,1,0,0,1.2520774735921765,0.061855670103092786
15168,88.15,G000581,W000187,Vicente Gonzalez,RepGonzalez,Maxine Waters,MaxineWaters,0,0,0,0,0.0,0.0
15169,88.52,G000581,W000822,Vicente Gonzalez,RepGonzalez,Bonnie Watson Coleman,RepBonnie,0,0,0,0,1.4994154205422279,0.09090909090909093
15171,89.06,G000581,W000808,Vicente Gonzalez,RepGonzalez,Frederica Wilson,RepWilson,0,0,0,0,2.2798165760913016,0.08264462809917356
15179,92.79,B001287,B001296,Ami Bera,RepBera,Brendan Boyle,RepBrendanBoyle,1,0,0,0,0.8634231684621588,0.08695652173913042
15190,93.79,B001287,C001066,Ami Bera,RepBera,Kathy Castor,USRepKCastor,0,1,0,0,2.5680523893027685,0.18181818181818185
15195,90.57,B001287,C001067,Ami Bera,RepBera,Yvette Clarke,RepYvetteClarke,0,1,0,0,5.711212459670537,0.19548872180451127
15209,88.88,B001287,D000096,Ami Bera,RepBera,Danny Davis,RepDannyDavis,1,0,0,0,1.4918465516912742,0.09210526315789473
15212,90.19,B001287,D000197,Ami Bera,RepBera,Diana DeGette,RepDianaDeGette,0,1,0,0,5.472983326134933,0.18796992481203006
15229,89.29,B001287,F000462,Ami Bera,RepBera,Lois Frankel,RepLoisFrankel,0,0,0,0,6.658479794134163,0.2479338842975207
15236,88.04,B001287,G000583,Ami Bera,RepBera,Josh Gottheimer,RepJoshG,1,0,0,0,0.4330176905544932,0.04444444444444445
15243,90.42,B001287,H001064,Ami Bera,RepBera,Denny Heck,RepDennyHeck,1,0,0,0,5.659621489854041,0.24761904761904766
15253,89.25,B001287,K000009,Ami Bera,RepBera,Marcy Kaptur,RepMarcyKaptur,0,0,0,0,3.246550517058981,0.1948051948051948
15259,89.46,B001287,K000380,Ami Bera,RepBera,Dan Kildee,RepDanKildee,1,1,0,0,5.046849889916212,0.2371134020618557
15267,92.08,B001287,L000557,Ami Bera,RepBera,John Larson,RepJohnLarson,1,0,0,0,3.35006774999882,0.16666666666666666
15269,92.22,B001287,L000586,Ami Bera,RepBera,Al Lawson,RepAlLawsonJr,1,0,0,0,0.8356357596672076,0.05882352941176471
15282,94.77,B001287,M001185,Ami Bera,RepBera,Sean Maloney,RepSeanMaloney,1,1,0,0,5.087455202597124,0.23
15286,91.1,B001287,M001200,Ami Bera,RepBera,A. McEachin,RepMcEachin,1,1,0,0,2.387253602910925,0.1264367816091954
15294,87.4,B001287,N000002,Ami Bera,RepBera,Jerrold Nadler,RepJerryNadler,1,0,0,0,5.439455922200008,0.1937984496124031
15302,91.76,B001287,P000034,Ami Bera,RepBera,Frank Pallone,FrankPallone,1,0,0,0,6.409354678045127,0.2301587301587301
15304,91.16,B001287,P000096,Ami Bera,RepBera,Bill Pascrell,BillPascrell,1,0,0,0,0.4425199997392583,0.0425531914893617
15307,90.84,B001287,P000593,Ami Bera,RepBera,Ed Perlmutter,RepPerlmutter,1,0,0,0,2.9880753882041633,0.1590909090909091
15314,93.12,B001287,P000523,Ami Bera,RepBera,David Price,RepDavidEPrice,1,0,0,0,2.5981298045062067,0.14814814814814814
15324,93.73,B001287,R000577,Ami Bera,RepBera,Tim Ryan,RepTimRyan,1,1,0,0,4.2885806125527886,0.17391304347826084
15334,89.43,B001287,S000248,Ami Bera,RepBera,José Serrano,RepJoseSerrano,1,0,0,0,3.0584858966131168,0.18666666666666668
15339,92.85,B001287,S001165,Ami Bera,RepBera,Albio Sires,RepSires,1,0,0,0,1.9170674009424569,0.14754098360655735
15340,87.92,B001287,S000510,Ami Bera,RepBera,Adam Smith,RepAdamSmith,1,1,0,0,3.4335134541728247,0.20253164556962025
15349,91.94,B001287,T000469,Ami Bera,RepBera,Paul Tonko,RepPaulTonko,1,0,0,0,2.5722450442921825,0.18461538461538465
15356,94.25,B001287,V000108,Ami Bera,RepBera,Peter Visclosky,RepVisclosky,1,0,0,0,4.984909343176339,0.2169811320754717
15359,88.34,B001287,W000187,Ami Bera,RepBera,Maxine Waters,MaxineWaters,0,0,1,0,0.20417164318237246,0.02564102564102564
15370,84.91,G000583,H001064,Josh Gottheimer,RepJoshG,Denny Heck,RepDennyHeck,1,0,0,0,0.6426312111950456,0.0297029702970297
15373,85.29,G000583,H000874,Josh Gottheimer,RepJoshG,Steny Hoyer,WhipHoyer,1,0,0,0,2.1030277688841275,0.05594405594405594
15380,82.51,G000583,K000009,Josh Gottheimer,RepJoshG,Marcy Kaptur,RepMarcyKaptur,0,0,0,0,0.20961352064055247,0.015625
15396,87.21,G000583,L000586,Josh Gottheimer,RepJoshG,Al Lawson,RepAlLawsonJr,1,0,0,0,0.4886688339161761,0.04651162790697674
15409,88.69,G000583,M001185,Josh Gottheimer,RepJoshG,Sean Maloney,RepSeanMaloney,1,1,0,1,1.7752722572218491,0.07865168539325842
15421,81.29,G000583,N000002,Josh Gottheimer,RepJoshG,Jerrold Nadler,RepJerryNadler,1,0,0,1,1.7058051732195714,0.05833333333333333
15451,85.2,G000583,R000577,Josh Gottheimer,RepJoshG,Tim Ryan,RepTimRyan,1,1,0,0,0.9227759109378366,0.038461538461538464
15453,84.01,G000583,S001156,Josh Gottheimer,RepJoshG,Linda Sánchez,RepLindaSanchez,0,1,0,0,1.4267498599439472,0.047619047619047616
15476,84.79,G000583,T000469,Josh Gottheimer,RepJoshG,Paul Tonko,RepPaulTonko,1,0,0,1,0.40218203771355177,0.04166666666666666
15494,94.66,G000553,H001050,Al Green,RepAlGreen,Colleen Hanabusa,RepHanabusa,0,1,0,0,9.720725189313177,0.4036697247706422
15496,92.62,G000553,H001064,Al Green,RepAlGreen,Denny Heck,RepDennyHeck,1,1,0,0,12.782113489598606,0.4754098360655738
15497,94.53,G000553,H001038,Al Green,RepAlGreen,Brian Higgins,RepBrianHiggins,1,0,0,0,5.4063403986539615,0.2336448598130841
15502,95.11,G000553,J000298,Al Green,RepAlGreen,Pramila Jayapal,RepJayapal,0,0,0,0,10.675820685409336,0.4247787610619469
15507,93.86,G000553,K000375,Al Green,RepAlGreen,Bill Keating,USRepKeating,1,1,0,0,0.20851619571212315,0.010869565217391304
15509,93.95,G000553,K000379,Al Green,RepAlGreen,Joseph Kennedy,RepJoeKennedy,1,0,0,0,11.389215818536346,0.4424778761061947
15510,95.05,G000553,K000389,Al Green,RepAlGreen,Ro Khanna,RepRoKhanna,1,0,0,0,9.027845856020354,0.35964912280701755
15512,94.14,G000553,K000380,Al Green,RepAlGreen,Dan Kildee,RepDanKildee,1,0,0,0,10.915026028325775,0.4201680672268908
15513,93.85,G000553,K000381,Al Green,RepAlGreen,Derek Kilmer,RepDerekKilmer,1,0,0,0,2.8421534465153924,0.1326530612244898
15514,90.47,G000553,K000188,Al Green,RepAlGreen,Ron Kind,RepRonKind,1,0,0,0,4.6027720773756995,0.21649484536082475
15516,92.41,G000553,K000382,Al Green,RepAlGreen,Ann Kuster,RepAnnieKuster,0,1,0,0,7.368316304142602,0.3090909090909091
15518,94.24,G000553,L000559,Al Green,RepAlGreen,Jim Langevin,JimLangevin,1,0,0,0,9.174143452706646,0.35
15519,94.91,G000553,L000560,Al Green,RepAlGreen,Rick Larsen,RepRickLarsen,1,0,0,0,6.555782813091465,0.2702702702702703
15522,90.64,G000553,L000586,Al Green,RepAlGreen,Al Lawson,RepAlLawsonJr,1,1,0,0,5.065701088742751,0.2346938775510204
15527,89.45,G000553,L000563,Al Green,RepAlGreen,Daniel Lipinski,RepLipinski,1,0,0,0,5.123843629176617,0.20535714285714285
15529,93.66,G000553,L000397,Al Green,RepAlGreen,Zoe Lofgren,RepZoeLofgren,0,1,0,0,3.2351229975241,0.15625
15533,92.94,G000553,L000580,Al Green,RepAlGreen,Michelle Lujan Grisham,RepLujanGrisham,0,0,0,1,11.42958501855312,0.4594594594594595
15534,93.71,G000553,L000562,Al Green,RepAlGreen,Stephen Lynch,RepStephenLynch,1,1,0,0,9.735563583525026,0.3893805309734513
15537,94.22,G000553,M001163,Al Green,RepAlGreen,Doris Matsui,DorisMatsui,0,1,0,0,10.224517077885148,0.4196428571428572
15538,95.05,G000553,M001143,Al Green,RepAlGreen,Betty McCollum,BettyMcCollum04,0,1,0,0,10.779322371612613,0.4579439252336449
15540,95.22,G000553,M000312,Al Green,RepAlGreen,Jim McGovern,RepMcGovern,1,0,0,0,5.048009969260798,0.22549019607843135
15541,94.2,G000553,M001166,Al Green,RepAlGreen,Jerry McNerney,RepMcNerney,1,1,0,0,9.148054770469864,0.3888888888888889
15546,86.42,G000553,M001202,Al Green,RepAlGreen,Stephanie Murphy,RepStephMurphy,0,0,0,0,7.585956794453144,0.3
15550,93.68,G000553,N000127,Al Green,RepAlGreen,Rick Nolan,USRepRickNolan,1,1,0,0,9.248043047963565,0.35897435897435903
15551,93.9,G000553,N000188,Al Green,RepAlGreen,Donald Norcross,DonaldNorcross,1,0,0,0,7.946768638332442,0.3274336283185841
15556,93.42,G000553,P000613,Al Green,RepAlGreen,Jimmy Panetta,RepJimmyPanetta,1,0,0,0,6.3186231456533095,0.2761904761904762
15557,94.83,G000553,P000096,Al Green,RepAlGreen,Bill Pascrell,BillPascrell,1,0,0,0,1.3401113007131682,0.06521739130434782
15559,94.88,G000553,P000197,Al Green,RepAlGreen,Nancy Pelosi,NancyPelosi,0,1,0,0,16.58060001978937,0.553030303030303
15561,86.75,G000553,P000608,Al Green,RepAlGreen,Scott Peters,RepScottPeters,1,0,0,0,6.3891192615524615,0.27102803738317754
15567,95.72,G000553,P000523,Al Green,RepAlGreen,David Price,RepDavidEPrice,1,1,0,0,8.734012676019821,0.3786407766990291
15568,94.68,G000553,Q000023,Al Green,RepAlGreen,Mike Quigley,RepMikeQuigley,1,0,0,0,9.48703165177123,0.4134615384615384
15570,92.68,G000553,R000602,Al Green,RepAlGreen,Kathleen Rice,RepKathleenRice,0,0,0,0,10.04914960842294,0.34328358208955223
15572,90.05,G000553,R000608,Al Green,RepAlGreen,Jacky Rosen,RepJackyRosen,0,0,0,0,1.1832343320019123,0.05555555555555555
15575,91.15,G000553,R000576,Al Green,RepAlGreen,C.A. Dutch Ruppersberger,Call_Me_Dutch,1,1,0,0,9.018366254272381,0.3253968253968254
15580,95.17,G000553,S001168,Al Green,RepAlGreen,John Sarbanes,RepSarbanes,1,0,0,0,1.297057154805633,0.06818181818181818
15584,86.67,G000553,S001180,Al Green,RepAlGreen,Kurt Schrader,RepSchrader,1,1,0,0,9.067228829617244,0.3818181818181817
15591,78.51,G000553,S001191,Al Green,RepAlGreen,Kyrsten Sinema,RepSinema,0,0,0,0,13.87989723761365,0.30392156862745096
15592,93.9,G000553,S001165,Al Green,RepAlGreen,Albio Sires,RepSires,1,1,0,0,4.607204593780857,0.21428571428571427
15593,94.04,G000553,S000510,Al Green,RepAlGreen,Adam Smith,RepAdamSmith,1,0,0,0,7.5104588655671165,0.3090909090909091
15594,94.51,G000553,S001200,Al Green,RepAlGreen,Darren Soto,RepDarrenSoto,1,0,0,0,7.328682905015709,0.2773109243697479
15596,88.49,G000553,S001201,Al Green,RepAlGreen,Thomas Suozzi,RepTomSuozzi,1,0,0,0,1.3658797530408435,0.0625
15600,94.5,G000553,T000460,Al Green,RepAlGreen,Mike Thompson,RepThompson,1,1,0,0,1.2611493050085016,0.06741573033707865
15602,96.96,G000553,T000469,Al Green,RepAlGreen,Paul Tonko,RepPaulTonko,1,1,0,0,5.540902195510392,0.2475247524752475
15603,93.84,G000553,T000474,Al Green,RepAlGreen,Norma Torres,NormaJTorres,0,0,0,0,5.657430460916159,0.2708333333333333
15605,94.27,G000553,V000130,Al Green,RepAlGreen,Juan Vargas,RepJuanVargas,1,0,0,0,4.008984241012674,0.1914893617021277
15610,93.29,G000553,W000799,Al Green,RepAlGreen,Tim Walz,RepTimWalz,1,0,0,0,7.402435740318228,0.25384615384615383
15612,95.13,G000553,W000187,Al Green,RepAlGreen,Maxine Waters,MaxineWaters,0,1,0,0,0.6254346422324957,0.034883720930232565
15614,94.04,G000553,W000800,Al Green,RepAlGreen,Peter Welch,PeterWelch,1,1,0,0,7.852845536617727,0.3302752293577982
15616,94.69,G000553,Y000062,Al Green,RepAlGreen,John Yarmuth,RepJohnYarmuth,1,1,0,0,4.760963333322042,0.21782178217821785
15620,90.38,G000410,H000324,Gene Green,RepGeneGreen,Alcee Hastings,RepHastingsFL,1,0,0,0,3.51017445037768,0.2388059701492537
15621,89.16,G000410,H001064,Gene Green,RepGeneGreen,Denny Heck,RepDennyHeck,1,1,0,0,5.092281079986986,0.20175438596491227
15631,89.21,G000410,K000009,Gene Green,RepGeneGreen,Marcy Kaptur,RepMarcyKaptur,0,1,0,0,3.6475357632124887,0.20987654320987653
15635,90.8,G000410,K000389,Gene Green,RepGeneGreen,Ro Khanna,RepRoKhanna,1,0,0,0,3.3124665461483938,0.15463917525773194
15636,93.43,G000410,K000390,Gene Green,RepGeneGreen,Ruben Kihuen,RepKihuen,1,0,0,0,2.443327964011654,0.15492957746478872
15637,89.18,G000410,K000380,Gene Green,RepGeneGreen,Dan Kildee,RepDanKildee,1,0,0,0,4.134265904263831,0.17757009345794392
15638,93.61,G000410,K000381,Gene Green,RepGeneGreen,Derek Kilmer,RepDerekKilmer,1,0,0,0,1.09095339845033,0.07936507936507936
15641,89.5,G000410,K000382,Gene Green,RepGeneGreen,Ann Kuster,RepAnnieKuster,0,1,0,0,3.2682201506286788,0.1744186046511628
15643,92.38,G000410,L000559,Gene Green,RepGeneGreen,Jim Langevin,JimLangevin,1,0,0,0,3.2416759318996067,0.14423076923076922
15644,92.09,G000410,L000560,Gene Green,RepGeneGreen,Rick Larsen,RepRickLarsen,1,0,0,0,2.5635828220860417,0.13953488372093026
15645,91.92,G000410,L000557,Gene Green,RepGeneGreen,John Larson,RepJohnLarson,1,1,0,0,3.743913419493533,0.18085106382978725
15646,90.87,G000410,L000581,Gene Green,RepGeneGreen,Brenda Lawrence,RepLawrence,0,1,0,0,4.068412570642623,0.20212765957446807
15647,91.06,G000410,L000586,Gene Green,RepGeneGreen,Al Lawson,RepAlLawsonJr,1,1,0,0,1.984973603094945,0.13043478260869565
15655,90.24,G000410,L000579,Gene Green,RepGeneGreen,Alan Lowenthal,RepLowenthal,1,1,0,0,6.407457483794904,0.19594594594594594
15659,92.64,G000410,L000562,Gene Green,RepGeneGreen,Stephen Lynch,RepStephenLynch,1,1,0,0,3.958469482497956,0.1875
15660,92.27,G000410,M001185,Gene Green,RepGeneGreen,Sean Maloney,RepSeanMaloney,1,0,0,0,5.281950161704168,0.2169811320754717
