,agree_percent,member1_id,member2_id,fullname_1,twitter_account_1,party_x,fullname_2,twitter_account_2,party_y,same_gender,same_age,same_state,neighborState,distance,ademic,jaccard
8432,92.94,C001067,N000127,Yvette Clarke,RepYvetteClarke,D,Rick Nolan,USRepRickNolan,D,0,0,0,0,20.280400835209488,0.0,0.0
8438,93.15,C001067,P000613,Yvette Clarke,RepYvetteClarke,D,Jimmy Panetta,RepJimmyPanetta,D,0,1,0,0,47.46262193459016,0.0,0.0
8440,96.93,C001067,P000604,Yvette Clarke,RepYvetteClarke,D,Donald Payne,RepDonaldPayne,D,0,1,0,1,0.2690493210869689,0.0,0.0
8441,94.2,C001067,P000197,Yvette Clarke,RepYvetteClarke,D,Nancy Pelosi,NancyPelosi,D,1,0,0,0,48.571200690730656,0.0,0.0
8449,94.9,C001067,P000523,Yvette Clarke,RepYvetteClarke,D,David Price,RepDavidEPrice,D,0,0,0,0,6.843966205831891,0.0,0.0
8452,93.02,C001067,R000602,Yvette Clarke,RepYvetteClarke,D,Kathleen Rice,RepKathleenRice,D,1,1,1,0,0.3360310055267873,0.0,0.0
8455,95.71,C001067,R000486,Yvette Clarke,RepYvetteClarke,D,Lucille Roybal-Allard,RepRoybalAllard,D,1,0,0,0,44.73076780137304,0.0,0.0
8458,95.18,C001067,R000515,Yvette Clarke,RepYvetteClarke,D,Bobby Rush,RepBobbyRush,D,0,0,0,0,13.915983328390196,0.0,0.0
8459,94.95,C001067,R000577,Yvette Clarke,RepYvetteClarke,D,Tim Ryan,RepTimRyan,D,0,1,0,0,7.0415748804838705,0.0,0.0
8461,96.91,C001067,S001156,Yvette Clarke,RepYvetteClarke,D,Linda Sánchez,RepLindaSanchez,D,1,1,0,0,44.62021731318193,0.0,0.0
8464,94.13,C001067,S001150,Yvette Clarke,RepYvetteClarke,D,Adam Schiff,RepAdamSchiff,D,0,1,0,0,44.80185595084536,0.0,0.0
8466,86.61,C001067,S001180,Yvette Clarke,RepYvetteClarke,D,Kurt Schrader,RepSchrader,D,0,0,0,0,49.36907610777377,0.0,0.0
8468,92.46,C001067,S000185,Yvette Clarke,RepYvetteClarke,D,Robert Scott,BobbyScott,D,0,0,0,0,4.578899404667571,0.0,0.0
8469,95.84,C001067,S000248,Yvette Clarke,RepYvetteClarke,D,José Serrano,RepJoseSerrano,D,0,0,1,0,0.19156972915301426,0.0,0.0
8470,93.84,C001067,S001185,Yvette Clarke,RepYvetteClarke,D,Terri Sewell,RepTerriSewell,D,1,1,0,0,15.946082577478613,0.0,0.0
8473,76.0,C001067,S001191,Yvette Clarke,RepYvetteClarke,D,Kyrsten Sinema,RepSinema,D,1,0,0,0,38.684338634031526,0.0,0.0
8476,94.27,C001067,S001200,Yvette Clarke,RepYvetteClarke,D,Darren Soto,RepDarrenSoto,D,0,0,0,0,14.586386530801333,0.0,0.0
8477,92.5,C001067,S001175,Yvette Clarke,RepYvetteClarke,D,Jackie Speier,RepSpeier,D,1,0,0,0,48.524691413608615,0.0,0.0
8479,94.35,C001067,S001193,Yvette Clarke,RepYvetteClarke,D,Eric Swalwell,RepSwalwell,D,0,0,0,0,47.97070458171554,0.0,0.0
8480,94.71,C001067,T000472,Yvette Clarke,RepYvetteClarke,D,Mark Takano,RepMarkTakano,D,0,1,0,0,43.878477695898454,0.0,0.0
8481,95.6,C001067,T000193,Yvette Clarke,RepYvetteClarke,D,Bennie Thompson,BennieGThompson,D,0,0,0,0,18.007624589342413,0.0,0.0
8488,93.44,C001067,V000131,Yvette Clarke,RepYvetteClarke,D,Marc Veasey,RepVeasey,D,0,1,0,0,24.453731590116924,0.0,0.0
8490,97.59,C001067,V000081,Yvette Clarke,RepYvetteClarke,D,Nydia Velázquez,NydiaVelazquez,D,1,0,1,0,0.04698704069355317,0.0,0.0
8491,94.37,C001067,V000108,Yvette Clarke,RepYvetteClarke,D,Peter Visclosky,RepVisclosky,D,0,0,0,0,13.23610659568655,0.0,0.0
8493,92.52,C001067,W000797,Yvette Clarke,RepYvetteClarke,D,Debbie Wasserman Schultz,RepDWStweets,D,1,1,0,0,15.898064495127946,0.0,0.0
8495,97.6,C001067,W000822,Yvette Clarke,RepYvetteClarke,D,Bonnie Watson Coleman,RepBonnie,D,1,0,0,1,0.6793231019536633,0.0,0.0
8497,96.08,C001067,W000808,Yvette Clarke,RepYvetteClarke,D,Frederica Wilson,RepWilson,D,1,0,0,0,16.011851824380507,0.0,0.0
9032,94.06,C000537,C001069,James Clyburn,Clyburn,D,Joe Courtney,RepJoeCourtney,D,1,0,0,0,11.851256412294335,0.0,0.0
9035,78.91,C000537,C001063,James Clyburn,Clyburn,D,Henry Cuellar,RepCuellar,D,1,0,0,0,19.150523227798878,0.0,0.0
9036,95.35,C000537,C000984,James Clyburn,Clyburn,D,Elijah Cummings,RepCummings,D,1,0,0,0,7.219294792755058,0.0,0.0
9037,94.6,C000537,D000096,James Clyburn,Clyburn,D,Danny Davis,RepDannyDavis,D,1,1,0,0,11.256793584798915,0.0,0.0
9038,93.95,C000537,D000598,James Clyburn,Clyburn,D,Susan Davis,RepSusanDavis,D,0,1,0,0,36.510462196141724,0.0,0.0
9039,94.64,C000537,D000191,James Clyburn,Clyburn,D,Peter DeFazio,RepPeterDeFazio,D,1,1,0,0,43.91108043655746,0.0,0.0
9040,94.5,C000537,D000197,James Clyburn,Clyburn,D,Diana DeGette,RepDianaDeGette,D,0,0,0,0,25.238074253606854,0.0,0.0
9041,93.02,C000537,D000620,James Clyburn,Clyburn,D,John Delaney,RepJohnDelaney,D,1,0,0,0,6.632252682302923,0.0,0.0
9043,93.67,C000537,D000617,James Clyburn,Clyburn,D,Suzan DelBene,RepDelBene,D,0,0,0,0,43.80431747722808,0.0,0.0
9044,94.45,C000537,D000627,James Clyburn,Clyburn,D,Val Demings,RepValDemings,D,0,0,0,0,4.779781550690736,0.0,0.0
9047,95.82,C000537,D000624,James Clyburn,Clyburn,D,Debbie Dingell,RepDebDingell,D,0,0,0,0,9.456978108586387,0.0,0.0
9052,94.02,C000537,E000215,James Clyburn,Clyburn,D,Anna Eshoo,RepAnnaEshoo,D,0,1,0,0,41.79038124151345,0.0,0.0
9056,93.1,C000537,F000454,James Clyburn,Clyburn,D,Bill Foster,RepBillFoster,D,1,0,0,0,11.359698506374777,0.0,0.0
9057,94.3,C000537,F000462,James Clyburn,Clyburn,D,Lois Frankel,RepLoisFrankel,D,0,1,0,0,6.68075787839641,0.0,0.0
9058,97.15,C000537,F000455,James Clyburn,Clyburn,D,Marcia Fudge,RepMarciaFudge,D,0,0,0,0,8.219232872592348,0.0,0.0
9060,94.6,C000537,G000574,James Clyburn,Clyburn,D,Ruben Gallego,RepRubenGallego,D,1,0,0,0,31.595091417190808,0.0,0.0
9061,93.62,C000537,G000559,James Clyburn,Clyburn,D,John Garamendi,RepGaramendi,D,1,1,0,0,41.97273874234648,0.0,0.0
9062,94.76,C000537,G000585,James Clyburn,Clyburn,D,Jimmy Gomez,RepJimmyGomez,D,1,0,0,0,37.71268227269048,0.0,0.0
9065,95.21,C000537,G000553,James Clyburn,Clyburn,D,Al Green,RepAlGreen,D,1,1,0,0,15.391927438460426,0.0,0.0
9069,95.19,C000537,H001050,James Clyburn,Clyburn,D,Colleen Hanabusa,RepHanabusa,D,0,0,0,0,78.2869157659389,0.0,0.0
9070,94.93,C000537,H000324,James Clyburn,Clyburn,D,Alcee Hastings,RepHastingsFL,D,1,1,0,0,6.77278013427822,0.0,0.0
9071,92.94,C000537,H001064,James Clyburn,Clyburn,D,Denny Heck,RepDennyHeck,D,1,0,0,0,44.43569975846125,0.0,0.0
9072,94.56,C000537,H001038,James Clyburn,Clyburn,D,Brian Higgins,RepBrianHiggins,D,1,0,0,0,9.885722097162425,0.0,0.0
9074,96.87,C000537,H000874,James Clyburn,Clyburn,D,Steny Hoyer,WhipHoyer,D,1,1,0,0,6.5235422609116815,0.0,0.0
9075,93.09,C000537,H001068,James Clyburn,Clyburn,D,Jared Huffman,RepHuffman,D,1,0,0,0,43.46498600263849,0.0,0.0
9076,96.01,C000537,J000032,James Clyburn,Clyburn,D,Sheila Jackson Lee,JacksonLeeTX18,D,0,1,0,0,15.220919198951323,0.0,0.0
9077,95.66,C000537,J000298,James Clyburn,Clyburn,D,Pramila Jayapal,RepJayapal,D,0,0,0,0,44.24464608559493,0.0,0.0
9078,95.82,C000537,J000294,James Clyburn,Clyburn,D,Hakeem Jeffries,RepJeffries,D,1,0,0,0,9.94110467910316,0.0,0.0
9079,94.56,C000537,J000288,James Clyburn,Clyburn,D,Hank Johnson,RepHankJohnson,D,1,0,0,1,3.5573400405054105,0.0,0.0
9080,95.23,C000537,J000126,James Clyburn,Clyburn,D,Eddie Johnson,RepEBJ,D,0,1,0,0,16.285880517685474,0.0,0.0
9081,94.06,C000537,K000009,James Clyburn,Clyburn,D,Marcy Kaptur,RepMarcyKaptur,D,0,1,0,0,8.59479520706473,0.0,0.0
9083,96.75,C000537,K000385,James Clyburn,Clyburn,D,Robin Kelly,RepRobinKelly,D,0,0,0,0,10.838861860675333,0.0,0.0
9084,94.42,C000537,K000379,James Clyburn,Clyburn,D,Joseph Kennedy,RepJoeKennedy,D,1,0,0,0,12.77776567577309,0.0,0.0
9085,95.96,C000537,K000389,James Clyburn,Clyburn,D,Ro Khanna,RepRoKhanna,D,1,0,0,0,41.65127959704906,0.0,0.0
9086,94.48,C000537,K000390,James Clyburn,Clyburn,D,Ruben Kihuen,RepKihuen,D,1,0,0,0,35.808772487291456,0.0,0.0
9087,94.35,C000537,K000380,James Clyburn,Clyburn,D,Dan Kildee,RepDanKildee,D,1,0,0,0,10.959715955268145,0.0,0.0
9088,94.28,C000537,K000381,James Clyburn,Clyburn,D,Derek Kilmer,RepDerekKilmer,D,1,0,0,0,45.407682207383395,0.0,0.0
9089,90.91,C000537,K000188,James Clyburn,Clyburn,D,Ron Kind,RepRonKind,D,1,0,0,0,15.021230109602255,0.0,0.0
9091,91.73,C000537,K000382,James Clyburn,Clyburn,D,Ann Kuster,RepAnnieKuster,D,0,0,0,0,13.741215796798446,0.0,0.0
9093,95.81,C000537,L000559,James Clyburn,Clyburn,D,Jim Langevin,JimLangevin,D,1,0,0,0,12.256558461608071,0.0,0.0
9094,95.1,C000537,L000560,James Clyburn,Clyburn,D,Rick Larsen,RepRickLarsen,D,1,0,0,0,44.619240338845565,0.0,0.0
9095,95.45,C000537,L000557,James Clyburn,Clyburn,D,John Larson,RepJohnLarson,D,1,1,0,0,11.552327014301556,0.0,0.0
9096,95.43,C000537,L000581,James Clyburn,Clyburn,D,Brenda Lawrence,RepLawrence,D,0,0,0,0,9.634879450150878,0.0,0.0
9098,95.45,C000537,L000551,James Clyburn,Clyburn,D,Barbara Lee,RepBarbaraLee,D,0,1,0,0,41.947597169282076,0.0,0.0
9101,94.83,C000537,L000582,James Clyburn,Clyburn,D,Ted Lieu,RepTedLieu,D,1,0,0,0,38.080437818925695,0.0,0.0
9102,88.65,C000537,L000563,James Clyburn,Clyburn,D,Daniel Lipinski,RepLipinski,D,1,0,0,0,11.219354165822264,0.0,0.0
9105,95.09,C000537,L000579,James Clyburn,Clyburn,D,Alan Lowenthal,RepLowenthal,D,1,1,0,0,37.788984643967225,0.0,0.0
9106,95.12,C000537,L000480,James Clyburn,Clyburn,D,Nita Lowey,NitaLowey,D,0,1,0,0,10.331253456964165,0.0,0.0
9108,92.22,C000537,L000580,James Clyburn,Clyburn,D,Michelle Lujan Grisham,RepLujanGrisham,D,0,0,0,0,25.57758281196061,0.0,0.0
9109,94.51,C000537,L000562,James Clyburn,Clyburn,D,Stephen Lynch,RepStephenLynch,D,1,0,0,0,13.041783868276491,0.0,0.0
9110,91.63,C000537,M001185,James Clyburn,Clyburn,D,Sean Maloney,RepSeanMaloney,D,1,0,0,0,10.422020236492608,0.0,0.0
9111,94.31,C000537,M000087,James Clyburn,Clyburn,D,Carolyn Maloney,RepMaloney,D,0,1,0,0,9.99576207258059,0.0,0.0
9112,95.43,C000537,M001163,James Clyburn,Clyburn,D,Doris Matsui,DorisMatsui,D,0,1,0,0,41.305274363231455,0.0,0.0
9113,94.48,C000537,M001143,James Clyburn,Clyburn,D,Betty McCollum,BettyMcCollum04,D,0,0,0,0,17.14519636779459,0.0,0.0
9114,96.12,C000537,M001200,James Clyburn,Clyburn,D,A. McEachin,RepMcEachin,D,1,0,0,0,5.030100782321624,0.0,0.0
9115,95.91,C000537,M000312,James Clyburn,Clyburn,D,Jim McGovern,RepMcGovern,D,1,0,0,0,12.43687851077193,0.0,0.0
9117,93.54,C000537,M001137,James Clyburn,Clyburn,D,Gregory Meeks,RepGregoryMeeks,D,1,0,0,0,10.031873658200963,0.0,0.0
9118,93.67,C000537,M001188,James Clyburn,Clyburn,D,Grace Meng,RepGraceMeng,D,0,0,0,0,10.068217227651377,0.0,0.0
9119,94.98,C000537,M001160,James Clyburn,Clyburn,D,Gwen Moore,RepGwenMoore,D,0,0,0,0,12.330439295834635,0.0,0.0
9120,93.74,C000537,M001196,James Clyburn,Clyburn,D,Seth Moulton,teammoulton,D,1,0,0,0,13.413150809390268,0.0,0.0
9122,94.3,C000537,N000002,James Clyburn,Clyburn,D,Jerrold Nadler,RepJerryNadler,D,1,1,0,0,9.931639613812004,0.0,0.0
9125,93.85,C000537,N000127,James Clyburn,Clyburn,D,Rick Nolan,USRepRickNolan,D,1,1,0,0,18.83211465551389,0.0,0.0
9126,94.96,C000537,N000188,James Clyburn,Clyburn,D,Donald Norcross,DonaldNorcross,D,1,0,0,0,8.548106877051882,0.0,0.0
9130,96.24,C000537,P000034,James Clyburn,Clyburn,D,Frank Pallone,FrankPallone,D,1,0,0,0,9.571901178054034,0.0,0.0
9131,94.53,C000537,P000613,James Clyburn,Clyburn,D,Jimmy Panetta,RepJimmyPanetta,D,1,0,0,0,40.81279317500921,0.0,0.0
9133,96.67,C000537,P000604,James Clyburn,Clyburn,D,Donald Payne,RepDonaldPayne,D,1,0,0,0,9.796655703773293,0.0,0.0
9134,95.89,C000537,P000197,James Clyburn,Clyburn,D,Nancy Pelosi,NancyPelosi,D,0,1,0,0,42.15407420125038,0.0,0.0
9135,92.64,C000537,P000593,James Clyburn,Clyburn,D,Ed Perlmutter,RepPerlmutter,D,1,0,0,0,25.391842277681608,0.0,0.0
9142,95.95,C000537,P000523,James Clyburn,Clyburn,D,David Price,RepDavidEPrice,D,1,1,0,1,3.1612708244853254,0.0,0.0
9145,93.94,C000537,R000602,James Clyburn,Clyburn,D,Kathleen Rice,RepKathleenRice,D,0,0,0,0,10.15809580960516,0.0,0.0
9146,95.45,C000537,R000588,James Clyburn,Clyburn,D,Cedric Richmond,RepRichmond,D,1,0,0,0,10.576880293406576,0.0,0.0
9148,95.73,C000537,R000486,James Clyburn,Clyburn,D,Lucille Roybal-Allard,RepRoybalAllard,D,0,1,0,0,37.66059764982885,0.0,0.0
9150,91.71,C000537,R000576,James Clyburn,Clyburn,D,C.A. Dutch Ruppersberger,Call_Me_Dutch,D,1,1,0,0,7.338777724049734,0.0,0.0
9151,95.51,C000537,R000515,James Clyburn,Clyburn,D,Bobby Rush,RepBobbyRush,D,1,1,0,0,11.077503576785318,0.0,0.0
9152,96.33,C000537,R000577,James Clyburn,Clyburn,D,Tim Ryan,RepTimRyan,D,1,0,0,0,7.948171466397658,0.0,0.0
9154,96.26,C000537,S001156,James Clyburn,Clyburn,D,Linda Sánchez,RepLindaSanchez,D,0,0,0,0,37.54390771906246,0.0,0.0
9157,95.85,C000537,S001150,James Clyburn,Clyburn,D,Adam Schiff,RepAdamSchiff,D,1,0,0,0,37.78037761170014,0.0,0.0
9159,86.9,C000537,S001180,James Clyburn,Clyburn,D,Kurt Schrader,RepSchrader,D,1,0,0,0,44.20090180382154,0.0,0.0
9161,94.51,C000537,S000185,James Clyburn,Clyburn,D,Robert Scott,BobbyScott,D,1,1,0,0,5.38990975002166,0.0,0.0
9162,94.65,C000537,S000248,James Clyburn,Clyburn,D,José Serrano,RepJoseSerrano,D,1,1,0,0,10.090875698279243,0.0,0.0
9163,94.8,C000537,S001185,James Clyburn,Clyburn,D,Terri Sewell,RepTerriSewell,D,0,0,0,0,7.142882099990686,0.0,0.0
9165,92.69,C000537,S000344,James Clyburn,Clyburn,D,Brad Sherman,BradSherman,D,1,0,0,0,38.03308846517428,0.0,0.0
9166,77.44,C000537,S001191,James Clyburn,Clyburn,D,Kyrsten Sinema,RepSinema,D,0,0,0,0,31.425062812344198,0.0,0.0
9167,96.15,C000537,S001165,James Clyburn,Clyburn,D,Albio Sires,RepSires,D,1,0,0,0,9.872085453760183,0.0,0.0
9168,93.74,C000537,S000510,James Clyburn,Clyburn,D,Adam Smith,RepAdamSmith,D,1,0,0,0,44.086723485364026,0.0,0.0
9170,93.53,C000537,S001175,James Clyburn,Clyburn,D,Jackie Speier,RepSpeier,D,0,1,0,0,42.06798541759533,0.0,0.0
9172,95.38,C000537,S001193,James Clyburn,Clyburn,D,Eric Swalwell,RepSwalwell,D,1,0,0,0,41.53590637776219,0.0,0.0
9174,96.74,C000537,T000193,James Clyburn,Clyburn,D,Bennie Thompson,BennieGThompson,D,1,1,0,0,9.821185541370783,0.0,0.0
9178,95.02,C000537,T000474,James Clyburn,Clyburn,D,Norma Torres,NormaJTorres,D,0,0,0,0,37.072788395550745,0.0,0.0
9181,93.77,C000537,V000131,James Clyburn,Clyburn,D,Marc Veasey,RepVeasey,D,1,0,0,0,16.576209732067348,0.0,0.0
9183,95.41,C000537,V000081,James Clyburn,Clyburn,D,Nydia Velázquez,NydiaVelazquez,D,0,0,0,0,9.950396826088943,0.0,0.0
9184,95.17,C000537,V000108,James Clyburn,Clyburn,D,Peter Visclosky,RepVisclosky,D,1,1,0,0,10.57646225006259,0.0,0.0
9185,92.64,C000537,W000799,James Clyburn,Clyburn,D,Tim Walz,RepTimWalz,D,1,0,0,0,16.95545865373097,0.0,0.0
9186,93.81,C000537,W000797,James Clyburn,Clyburn,D,Debbie Wasserman Schultz,RepDWStweets,D,0,0,0,0,7.162639695757576,0.0,0.0
9188,96.08,C000537,W000822,James Clyburn,Clyburn,D,Bonnie Watson Coleman,RepBonnie,D,0,1,0,0,9.305686995966738,0.0,0.0
9189,94.13,C000537,W000800,James Clyburn,Clyburn,D,Peter Welch,PeterWelch,D,1,1,0,0,13.402722359755414,0.0,0.0
9190,96.28,C000537,W000808,James Clyburn,Clyburn,D,Frederica Wilson,RepWilson,D,0,1,0,0,7.321487553300183,0.0,0.0
9191,94.34,C000537,Y000062,James Clyburn,Clyburn,D,John Yarmuth,RepJohnYarmuth,D,1,1,0,0,7.169726625994687,0.0,0.0
9196,93.93,C001068,C001069,Steve Cohen,RepCohen,D,Joe Courtney,RepJoeCourtney,D,1,1,0,0,18.924305359700828,0.0,0.0
9215,94.06,C001068,E000179,Steve Cohen,RepCohen,D,Eliot Engel,RepEliotEngel,D,1,1,0,0,17.16569295610836,0.0,0.0
9226,94.55,C001068,G000585,Steve Cohen,RepCohen,D,Jimmy Gomez,RepJimmyGomez,D,1,0,0,0,28.268386609797524,0.0,0.0
9238,95.45,C001068,H000874,Steve Cohen,RepCohen,D,Steny Hoyer,WhipHoyer,D,1,1,0,0,13.642099177944884,0.0,0.0
9248,95.34,C001068,K000379,Steve Cohen,RepCohen,D,Joseph Kennedy,RepJoeKennedy,D,1,0,0,0,19.951270518716484,0.0,0.0
9286,93.66,C001068,N000002,Steve Cohen,RepCohen,D,Jerrold Nadler,RepJerryNadler,D,1,1,0,0,16.917316882825304,0.0,0.0
9298,95.16,C001068,P000197,Steve Cohen,RepCohen,D,Nancy Pelosi,NancyPelosi,D,0,1,0,0,32.55648671692382,0.0,0.0
9299,92.71,C001068,P000593,Steve Cohen,RepCohen,D,Ed Perlmutter,RepPerlmutter,D,1,1,0,0,15.765828753583813,0.0,0.0
9355,95.67,C001068,Y000062,Steve Cohen,RepCohen,D,John Yarmuth,RepJohnYarmuth,D,1,1,0,1,5.243183962188257,0.0,0.0
9375,92.36,C001078,D000399,Gerald Connolly,GerryConnolly,D,Lloyd Doggett,RepLloydDoggett,D,1,1,0,0,22.421334313907533,0.0,0.0
9378,91.83,C001078,E000179,Gerald Connolly,GerryConnolly,D,Eliot Engel,RepEliotEngel,D,1,1,0,0,4.091601175646168,0.0,0.0
9388,92.48,C001078,G000559,Gerald Connolly,GerryConnolly,D,John Garamendi,RepGaramendi,D,1,1,0,0,44.79785523878011,0.0,0.0
9401,95.45,C001078,H000874,Gerald Connolly,GerryConnolly,D,Steny Hoyer,WhipHoyer,D,1,0,0,1,0.5835626019780018,0.0,0.0
9416,93.44,C001078,K000188,Gerald Connolly,GerryConnolly,D,Ron Kind,RepRonKind,D,1,0,0,0,14.6053458629913,0.0,0.0
9422,95.09,C001078,L000557,Gerald Connolly,GerryConnolly,D,John Larson,RepJohnLarson,D,1,1,0,0,5.414744867628623,0.0,0.0
9438,93.99,C001078,M000087,Gerald Connolly,GerryConnolly,D,Carolyn Maloney,RepMaloney,D,0,1,0,0,3.876272679948556,0.0,0.0
9444,92.72,C001078,M001137,Gerald Connolly,GerryConnolly,D,Gregory Meeks,RepGregoryMeeks,D,1,1,0,0,3.9730896533141267,0.0,0.0
9488,93.11,C001078,S000185,Gerald Connolly,GerryConnolly,D,Robert Scott,BobbyScott,D,1,1,1,0,2.0244076651969203,0.0,0.0
9493,81.26,C001078,S001191,Gerald Connolly,GerryConnolly,D,Kyrsten Sinema,RepSinema,D,0,0,0,0,35.069131527491336,0.0,0.0
9495,91.6,C001078,S000510,Gerald Connolly,GerryConnolly,D,Adam Smith,RepAdamSmith,D,1,0,0,0,45.779112913433025,0.0,0.0
9497,92.13,C001078,S001175,Gerald Connolly,GerryConnolly,D,Jackie Speier,RepSpeier,D,0,1,0,0,45.093603066901004,0.0,0.0
9513,92.28,C001078,W000797,Gerald Connolly,GerryConnolly,D,Debbie Wasserman Schultz,RepDWStweets,D,0,0,0,0,13.077253499121776,0.0,0.0
9845,84.44,C001059,C001063,Jim Costa,RepJimCosta,D,Henry Cuellar,RepCuellar,D,1,1,0,0,23.51970191240315,0.0,0.0
9855,79.56,C001059,D000623,Jim Costa,RepJimCosta,D,Mark DeSaulnier,RepDeSaulnier,D,1,1,1,0,1.6546894572219968,0.0,0.0
9862,80.42,C001059,E000215,Jim Costa,RepJimCosta,D,Anna Eshoo,RepAnnaEshoo,D,0,1,1,0,1.59603710198171,0.0,0.0
9871,81.67,C001059,G000559,Jim Costa,RepJimCosta,D,John Garamendi,RepGaramendi,D,1,1,1,0,2.474403499108997,0.0,0.0
9884,84.68,C001059,H000874,Jim Costa,RepJimCosta,D,Steny Hoyer,WhipHoyer,D,1,0,0,0,43.789955319655114,0.0,0.0
9885,77.38,C001059,H001068,Jim Costa,RepJimCosta,D,Jared Huffman,RepHuffman,D,1,0,1,0,4.197307204841176,0.0,0.0
9908,81.17,C001059,L000551,Jim Costa,RepJimCosta,D,Barbara Lee,RepBarbaraLee,D,0,1,1,0,1.8221161836831783,0.0,0.0
9912,81.36,C001059,L000563,Jim Costa,RepJimCosta,D,Daniel Lipinski,RepLipinski,D,1,0,0,0,32.952896149719265,0.0,0.0
9914,81.85,C001059,L000397,Jim Costa,RepJimCosta,D,Zoe Lofgren,RepZoeLofgren,D,0,1,1,0,1.0589558083152666,0.0,0.0
9915,80.48,C001059,L000579,Jim Costa,RepJimCosta,D,Alan Lowenthal,RepLowenthal,D,1,0,1,0,4.299713296111954,0.0,0.0
9918,79.97,C001059,L000580,Jim Costa,RepJimCosta,D,Michelle Lujan Grisham,RepLujanGrisham,D,0,1,0,0,14.663983852021262,0.0,0.0
9922,83.29,C001059,M001163,Jim Costa,RepJimCosta,D,Doris Matsui,DorisMatsui,D,0,1,1,0,1.7599888356896591,0.0,0.0
9923,79.19,C001059,M001143,Jim Costa,RepJimCosta,D,Betty McCollum,BettyMcCollum04,D,0,1,0,0,28.657745248188032,0.0,0.0
9926,81.1,C001059,M001166,Jim Costa,RepJimCosta,D,Jerry McNerney,RepMcNerney,D,1,1,1,0,1.1862850796149778,0.0,0.0
9931,83.36,C001059,M001202,Jim Costa,RepJimCosta,D,Stephanie Murphy,RepStephMurphy,D,0,0,0,0,40.17920875663097,0.0,0.0
9941,84.49,C001059,P000613,Jim Costa,RepJimCosta,D,Jimmy Panetta,RepJimmyPanetta,D,1,0,1,0,1.0174115384215372,0.0,0.0
9946,84.62,C001059,P000608,Jim Costa,RepJimCosta,D,Scott Peters,RepScottPeters,D,1,1,1,0,5.425612864150397,0.0,0.0
9952,83.53,C001059,P000523,Jim Costa,RepJimCosta,D,David Price,RepDavidEPrice,D,1,0,0,0,41.61581626156241,0.0,0.0
9958,83.51,C001059,R000486,Jim Costa,RepJimCosta,D,Lucille Roybal-Allard,RepRoybalAllard,D,0,0,1,0,3.925606283528532,0.0,0.0
9964,83.27,C001059,S001156,Jim Costa,RepJimCosta,D,Linda Sánchez,RepLindaSanchez,D,0,0,1,0,4.0189062961824575,0.0,0.0
9969,86.59,C001059,S001180,Jim Costa,RepJimCosta,D,Kurt Schrader,RepSchrader,D,1,1,0,1,8.31993586717054,0.0,0.0
9975,80.05,C001059,S000344,Jim Costa,RepJimCosta,D,Brad Sherman,BradSherman,D,1,1,1,0,3.522268461421844,0.0,0.0
9980,79.12,C001059,S001175,Jim Costa,RepJimCosta,D,Jackie Speier,RepSpeier,D,0,1,1,0,1.886657582580254,0.0,0.0
9982,84.19,C001059,S001193,Jim Costa,RepJimCosta,D,Eric Swalwell,RepSwalwell,D,1,0,1,0,1.3986042660815463,0.0,0.0
9988,83.84,C001059,T000474,Jim Costa,RepJimCosta,D,Norma Torres,NormaJTorres,D,0,0,1,0,4.248876431775595,0.0,0.0
9999,79.61,C001059,W000800,Jim Costa,RepJimCosta,D,Peter Welch,PeterWelch,D,1,1,0,0,48.37218484116896,0.0,0.0
10004,82.05,C001069,C001063,Joe Courtney,RepJoeCourtney,D,Henry Cuellar,RepCuellar,D,1,1,0,0,30.06057187443891,0.0,0.0
10008,93.62,C001069,D000191,Joe Courtney,RepJoeCourtney,D,Peter DeFazio,RepPeterDeFazio,D,1,1,0,0,51.04423087300946,0.0,0.0
10009,95.31,C001069,D000197,Joe Courtney,RepJoeCourtney,D,Diana DeGette,RepDianaDeGette,D,0,1,0,0,32.76009360997709,0.0,0.0
10015,95.26,C001069,D000610,Joe Courtney,RepJoeCourtney,D,Ted Deutch,RepTedDeutch,D,1,0,0,0,17.321839398959078,0.0,0.0
10020,95.04,C001069,E000179,Joe Courtney,RepJoeCourtney,D,Eliot Engel,RepEliotEngel,D,1,1,0,1,1.7631322435082109,0.0,0.0
10021,94.92,C001069,E000215,Joe Courtney,RepJoeCourtney,D,Anna Eshoo,RepAnnaEshoo,D,0,0,0,0,50.11609103174588,0.0,0.0
10023,95.85,C001069,E000293,Joe Courtney,RepJoeCourtney,D,Elizabeth Esty,RepEsty,D,0,1,1,0,1.014383757838171,0.0,0.0
10026,94.3,C001069,F000462,Joe Courtney,RepJoeCourtney,D,Lois Frankel,RepLoisFrankel,D,0,1,0,0,17.07852770169165,0.0,0.0
10027,93.48,C001069,F000455,Joe Courtney,RepJoeCourtney,D,Marcia Fudge,RepMarciaFudge,D,0,1,0,0,9.388999542828193,0.0,0.0
10030,94.48,C001069,G000559,Joe Courtney,RepJoeCourtney,D,John Garamendi,RepGaramendi,D,1,1,0,0,49.957767656912935,0.0,0.0
10034,94.89,C001069,G000553,Joe Courtney,RepJoeCourtney,D,Al Green,RepAlGreen,D,1,1,0,0,26.20737008260925,0.0,0.0
10038,94.77,C001069,H001050,Joe Courtney,RepJoeCourtney,D,Colleen Hanabusa,RepHanabusa,D,0,1,0,0,88.0739996509684,0.0,0.0
